"Date","34 m","40 m","47 m","56 m","66 m","78 m","92 m","110 m"
1993-04-02,1.732,1.904,1.863,2.926,3.616,4.226,5.219,5.433
1993-04-03,1.789,2.049,1.906,2.929,3.537,4.108,5.175,5.445
1993-04-04,1.807,2.092,1.926,2.898,3.504,4.126,5.189,5.468
1993-04-05,1.866,2.228,2.024,2.954,3.499,4.049,5.118,5.392
1993-04-06,1.899,2.273,2.124,2.939,3.436,3.954,5.083,5.253
1993-04-07,1.938,2.38,2.254,3.029,3.473,3.959,5.02,5.197
1993-04-08,1.972,2.408,2.365,3.05,3.516,4.024,4.987,5.176
1993-04-09,2.105,2.474,2.392,3.086,3.56,4.14,4.969,5.212
1993-04-10,2.299,2.542,2.32,3.072,3.509,4.138,4.951,5.198
1993-04-11,2.528,2.586,2.282,3.039,3.469,4.226,5.025,5.237
1993-04-12,2.953,2.736,2.271,2.995,3.4,4.182,5.044,5.254
1993-04-13,3.09,2.903,2.303,3.002,3.396,4.205,5.091,5.311
1993-04-14,3.159,3.114,2.436,3.05,3.43,4.138,5.085,5.366
1993-04-15,3.2,3.318,2.62,3.193,3.655,4.209,5.16,5.472
1993-04-16,3.183,3.465,2.747,3.34,3.848,4.272,5.181,5.498
1993-04-17,3.137,3.535,2.816,3.473,3.964,4.278,5.205,5.491
1993-04-18,3.21,3.634,2.917,3.622,4.079,4.279,5.195,5.471
1993-04-19,3.277,3.682,2.991,3.73,4.16,4.276,5.224,5.429
1993-04-20,3.319,3.683,3.041,3.887,4.271,4.37,5.285,5.45
1993-04-21,3.342,3.599,3.075,3.986,4.332,4.382,5.302,5.473
1993-04-22,3.238,3.354,3.03,3.978,4.293,4.442,5.371,5.556
1993-04-23,3.517,3.308,3.021,3.94,4.182,4.378,5.376,5.645
1993-04-24,4.125,3.554,3.133,3.885,4.089,4.321,5.445,5.737
1993-04-25,4.092,3.668,3.141,3.846,4.086,4.417,5.597,5.849
1993-04-26,3.936,3.751,3.053,3.818,4.066,4.493,5.642,5.997
1993-04-27,4.229,3.965,3.2,3.757,3.964,4.389,5.614,6.007
1993-04-28,4.22,4.087,3.216,3.742,3.987,4.499,5.816,6.117
1993-04-29,4.12,4.189,3.251,3.873,4.175,4.707,5.989,6.304
1993-04-30,3.982,4.293,3.331,3.995,4.319,4.765,6.032,6.437
1993-05-01,4.053,4.443,3.503,4.077,4.372,4.731,6.016,6.495
1993-05-02,4.134,4.576,3.634,4.147,4.451,4.783,6.134,6.527
1993-05-03,3.935,4.575,3.692,4.219,4.556,4.909,6.258,6.587
1993-05-04,3.96,4.646,3.762,4.296,4.631,4.96,6.275,6.65
1993-05-05,4.059,4.711,3.831,4.329,4.623,4.931,6.254,6.583
1993-05-06,4.222,4.755,3.883,4.291,4.552,5.003,6.397,6.644
1993-05-07,4.306,4.79,3.92,4.226,4.45,4.999,6.392,6.633
1993-05-08,4.315,4.788,3.916,4.159,4.386,5.087,6.507,6.741
1993-05-09,4.645,4.806,3.989,4.077,4.256,5.003,6.383,6.791
1993-05-10,4.73,4.819,4.002,3.947,4.111,5.009,6.486,6.789
1993-05-11,4.939,4.778,4.076,3.775,3.935,4.972,6.481,6.862
1993-05-12,5.135,4.596,4.245,3.602,3.693,4.831,6.412,6.786
