"Date","8 m","10 m","16 m","18 m","22 m","25 m","34 m","40 m","47 m","56 m","66 m","78 m","92 m"
2007-02-03,0.561,0.718,0.864,0.83,0.948,1.006,1.012,1.32,1.491,1.987,2.398,2.883,3.385
2007-02-04,0.551,0.801,0.893,0.787,1.037,0.898,1.18,1.363,1.558,2.13,2.609,3.03,3.612
2007-02-05,0.499,0.656,0.819,0.792,1.09,0.861,1.587,1.586,1.956,2.405,2.939,3.222,3.904
2007-02-06,0.161,0.302,0.593,0.523,0.93,0.865,1.694,1.623,2.021,2.407,3.164,3.337,3.982
2007-02-07,-0.105,0.041,0.484,0.394,0.921,0.846,1.733,1.662,2.135,2.425,3.214,3.326,3.922
2007-02-08,-0.402,-0.024,0.425,0.333,0.87,0.775,1.676,1.555,2.168,2.369,3.09,3.158,3.63
2007-02-09,-0.576,-0.045,0.278,0.198,0.758,0.696,1.488,1.371,2.194,2.13,2.846,2.891,3.24
2007-02-10,-0.481,0.109,0.192,0.123,0.649,0.642,1.188,1.157,2.049,1.81,2.582,2.626,2.906
2007-02-11,-0.464,0.128,0.237,0.08,0.55,0.566,0.881,0.988,1.8,1.472,2.288,2.389,2.648
2007-02-12,-0.415,0.062,0.235,0.01,0.52,0.454,0.542,0.826,1.506,1.31,1.991,2.23,2.491
2007-02-13,-0.347,0.112,0.161,0.033,0.519,0.271,0.485,0.824,1.281,1.469,1.822,2.206,2.497
2007-02-14,-0.537,-0.065,0.068,-0.048,0.393,0.198,0.408,0.78,1.14,1.408,1.695,2.087,2.346
2007-02-15,-0.522,-0.23,0.005,-0.056,0.207,0.043,0.059,0.415,0.63,0.899,1.337,1.696,2.06
2007-02-16,-0.433,-0.119,0.047,-0.115,0.196,0.016,0.11,0.424,0.505,0.896,1.371,1.671,2.035
2007-02-17,-0.388,-0.172,-0.04,-0.132,0.287,0.114,0.698,0.749,1.037,1.432,1.834,2.019,2.123
2007-02-18,-0.255,-0.086,0.259,0.048,0.442,0.364,1.05,0.973,1.39,1.715,2.002,2.069,2.107
2007-02-19,-0.145,0.015,0.424,0.355,0.656,0.55,1.148,1.052,1.392,1.636,1.993,1.943,2.038
2007-02-20,-0.429,-0.285,0.129,0.093,0.399,0.499,0.97,0.963,1.378,1.418,1.893,1.844,2.016
2007-02-21,-0.222,-0.105,0.252,0.051,0.38,0.647,0.824,0.906,1.371,1.208,1.725,1.82,2.01
2007-02-22,-0.297,-0.08,0.214,0.136,0.344,0.575,0.611,0.931,1.232,0.887,1.482,1.635,1.942
2007-02-23,-0.354,-0.039,0.173,0.009,0.26,0.426,0.36,0.835,0.987,0.684,1.232,1.512,1.876
2007-02-24,-0.569,-0.31,-0.046,-0.119,0.132,0.235,0.048,0.583,0.679,0.46,0.958,1.341,1.788
2007-02-25,-0.58,-0.419,-0.189,-0.295,-0.09,-0.008,-0.185,0.282,0.425,0.386,0.768,1.241,1.727
2007-02-26,-0.453,-0.246,-0.161,-0.306,-0.109,-0.157,-0.252,0.116,0.298,0.34,0.697,1.162,1.676
2007-02-27,-0.409,-0.16,-0.172,-0.357,-0.095,-0.231,-0.324,-0.017,0.158,0.156,0.603,0.983,1.561
2007-02-28,-0.46,-0.156,-0.279,-0.449,-0.132,-0.357,-0.458,-0.209,-0.122,-0.132,0.381,0.664,1.36
2007-03-01,-0.397,-0.076,-0.282,-0.482,-0.173,-0.453,-0.567,-0.409,-0.368,-0.32,0.155,0.446,1.212
2007-03-02,-0.372,-0.102,-0.315,-0.509,-0.267,-0.513,-0.647,-0.553,-0.486,-0.36,0.001,0.408,1.169
2007-03-03,-0.498,-0.19,-0.447,-0.591,-0.428,-0.586,-0.705,-0.665,-0.558,-0.386,-0.087,0.38,1.145
2007-03-04,-0.394,-0.13,-0.378,-0.537,-0.472,-0.579,-0.695,-0.675,-0.547,-0.31,-0.071,0.471,1.2
2007-03-05,-0.268,-0.269,-0.391,-0.478,-0.527,-0.575,-0.615,-0.631,-0.469,-0.131,0.018,0.642,1.285
2007-03-06,-0.37,-0.404,-0.507,-0.495,-0.639,-0.593,-0.565,-0.594,-0.377,0.048,0.126,0.793,1.367
2007-03-07,-0.948,-1.06,-1.039,-0.886,-1.076,-0.74,-0.471,-0.551,-0.187,0.337,0.393,1.011,1.464
2007-03-08,-1.294,-1.556,-1.289,-1.216,-1.317,-0.91,-0.228,-0.429,0.006,0.564,0.619,1.151,1.46
2007-03-09,-1.503,-1.769,-1.396,-1.214,-1.288,-0.938,-0.208,-0.287,0.058,0.549,0.665,1.18,1.387
2007-03-10,-1.482,-1.717,-1.205,-1.252,-1.26,-0.919,-0.276,-0.282,0.077,0.421,0.643,1.083,1.311
2007-03-11,-1.263,-1.396,-0.902,-1.166,-1.021,-0.742,-0.416,-0.268,0.04,0.248,0.504,0.892,1.15
2007-03-12,-1.026,-0.844,-0.622,-0.988,-0.706,-0.64,-0.496,-0.254,-0.068,0.095,0.373,0.717,1.011
2007-03-13,-0.797,-0.537,-0.487,-0.823,-0.66,-0.644,-0.557,-0.32,-0.205,-0.129,0.256,0.561,0.954
2007-03-14,-0.565,-0.252,-0.318,-0.699,-0.548,-0.624,-0.632,-0.428,-0.346,-0.276,0.09,0.373,0.821
2007-03-15,-0.27,0.181,0.111,-0.273,0.005,-0.373,-0.537,-0.392,-0.347,-0.178,0.067,0.483,0.931
2007-03-16,-0.07,0.39,0.255,-0.009,0.159,-0.067,-0.372,-0.261,-0.216,0.093,0.216,0.736,1.142
2007-03-17,-0.258,0.24,0.043,-0.242,0.023,-0.254,-0.396,-0.297,-0.25,0,0.217,0.565,1.07
2007-03-18,-0.278,0.3,-0.061,-0.293,-0.168,-0.283,-0.479,-0.416,-0.416,-0.289,0.057,0.164,0.806
2007-03-19,-0.104,0.185,0.022,-0.215,-0.135,-0.286,-0.494,-0.432,-0.43,-0.363,0.006,0.28,0.96
2007-03-20,-0.105,0.128,0.065,-0.108,-0.012,-0.151,-0.461,-0.334,-0.272,-0.053,0.185,0.71,1.361
2007-03-21,-0.139,0.043,-0.075,-0.143,-0.143,-0.134,-0.316,-0.235,-0.124,0.298,0.493,1.055,1.695
2007-03-22,-0.197,-0.077,-0.183,-0.199,-0.24,-0.194,-0.26,-0.202,-0.124,0.305,0.544,0.97,1.67
2007-03-23,-0.008,-0.013,0,-0.102,-0.03,-0.173,-0.215,-0.091,-0.106,0.298,0.69,0.977,1.684
2007-03-24,0.111,0.188,0.181,0.035,0.177,-0.068,-0.118,0.043,-0.002,0.479,0.807,0.996,1.726
2007-03-25,0.206,0.327,0.195,0.057,0.21,-0.037,-0.13,-0.006,-0.047,0.345,0.661,0.792,1.356
2007-03-26,0.129,0.281,0.107,-0.028,0.155,-0.099,-0.161,-0.098,-0.175,0.087,0.374,0.432,0.885
2007-03-27,0.3,0.415,0.166,-0.046,0.081,-0.131,-0.205,-0.241,-0.299,-0.147,0.044,0.166,0.592
2007-03-28,0.501,0.555,0.289,-0.017,0.051,-0.152,-0.256,-0.358,-0.382,-0.29,-0.142,0.042,0.463
2007-03-29,0.515,0.454,0.366,0.164,0.141,-0.098,-0.283,-0.333,-0.407,-0.247,-0.2,0.146,0.68
2007-03-30,0.503,0.393,0.321,0.128,0.226,-0.098,-0.246,-0.319,-0.416,-0.239,-0.236,0.159,0.77
2007-03-31,0.58,0.578,0.39,0.095,0.261,-0.076,-0.179,-0.321,-0.399,-0.321,-0.285,0.067,0.674
2007-04-01,0.553,0.629,0.371,0.095,0.218,-0.002,-0.117,-0.312,-0.362,-0.339,-0.343,-0.05,0.538
2007-04-02,0.471,0.743,0.339,0.152,0.246,0.115,-0.111,-0.282,-0.312,-0.395,-0.393,-0.192,0.393
2007-04-03,0.229,0.772,0.34,0.13,0.3,0.143,-0.161,-0.223,-0.293,-0.485,-0.404,-0.282,0.241
2007-04-04,0.058,0.744,0.307,-0.016,0.237,0.039,-0.265,-0.268,-0.319,-0.553,-0.441,-0.288,0.258
2007-04-05,0.067,0.854,0.305,-0.089,0.185,-0.058,-0.351,-0.34,-0.388,-0.613,-0.486,-0.189,0.46
2007-04-06,0.088,0.96,0.309,-0.119,0.119,-0.095,-0.403,-0.415,-0.491,-0.655,-0.513,-0.08,0.692
2007-04-07,0.413,0.679,0.415,0.055,0.095,-0.155,-0.435,-0.423,-0.528,-0.545,-0.395,0.244,1.096
2007-04-08,0.639,0.6,0.432,0.124,0.14,-0.146,-0.429,-0.382,-0.5,-0.376,-0.222,0.55,1.477
2007-04-09,0.436,0.644,0.511,0.335,0.36,0.141,-0.286,-0.091,-0.208,0.415,0.414,1.369,2.313
2007-04-10,0.566,0.719,0.458,0.319,0.276,0.256,-0.013,0.193,0.165,1.124,1.041,2.005,2.953
2007-04-11,0.843,0.86,0.572,0.242,0.289,0.343,0.073,0.221,0.288,1.105,1.174,1.915,2.962
2007-04-12,1.055,1.113,0.752,0.292,0.406,0.347,0.163,0.238,0.285,0.825,1.115,1.579,2.671
2007-04-13,1.282,1.356,0.891,0.366,0.518,0.34,0.159,0.233,0.272,0.567,0.983,1.308,2.324
2007-04-14,1.421,1.625,0.916,0.436,0.607,0.319,0.122,0.213,0.234,0.369,0.8,1.1,2.075
2007-04-15,1.498,1.852,1.05,0.603,0.715,0.399,0.188,0.243,0.152,0.266,0.55,0.78,1.712
2007-04-16,1.547,2.098,1.3,0.886,0.905,0.592,0.38,0.185,0.045,0.181,0.335,0.654,1.409
2007-04-17,1.324,2.123,1.455,1.058,1.019,0.89,0.505,0.353,0.142,0.078,0.146,0.529,1.235
2007-04-18,1.209,1.978,1.225,0.867,0.9,0.814,0.538,0.553,0.469,0.111,0.196,0.258,1.024
2007-04-19,0.792,1.703,0.872,0.493,0.742,0.681,0.363,0.569,0.406,0.098,0.527,0.201,0.864
2007-04-20,0.655,1.422,0.678,0.309,0.609,0.488,0.158,0.482,0.389,0.085,0.517,0.203,0.86
2007-04-21,0.897,1.494,0.763,0.361,0.542,0.432,0.145,0.465,0.351,0.048,0.374,0.311,1.235
2007-04-22,1.164,1.6,0.904,0.408,0.584,0.485,0.193,0.432,0.348,0.11,0.284,0.49,1.725
2007-04-23,1.424,1.804,1.197,0.576,0.724,0.623,0.217,0.424,0.339,0.13,0.262,0.595,2.192
2007-04-24,1.609,1.931,1.715,1.366,1.127,0.942,0.307,0.591,0.349,0.436,0.436,1.011,3.098
2007-04-25,1.9,2.104,1.755,1.572,1.334,1.067,0.363,0.691,0.41,0.749,0.769,1.385,3.717
2007-04-26,2.142,2.361,1.833,1.322,1.418,1.158,0.46,0.752,0.471,0.646,0.898,1.304,3.622
2007-04-27,2.231,2.375,1.944,1.263,1.55,1.264,0.518,0.803,0.507,0.466,0.888,1.154,3.295
2007-04-28,2.24,2.397,1.983,1.292,1.658,1.235,0.532,0.833,0.479,0.34,0.793,0.96,2.659
2007-04-29,2.275,2.359,2.023,1.287,1.739,1.15,0.55,0.83,0.449,0.274,0.637,0.831,2.173
2007-04-30,2.61,2.721,2.141,1.38,1.887,1.227,0.596,0.769,0.443,0.252,0.491,0.679,1.809
2007-05-01,2.711,2.994,2.242,1.467,1.93,1.306,0.675,0.701,0.458,0.277,0.399,0.601,1.574
2007-05-02,2.95,3.002,2.405,1.498,1.856,1.271,0.746,0.67,0.46,0.297,0.351,0.617,1.488
2007-05-03,2.987,2.727,2.54,1.535,1.751,1.193,0.791,0.68,0.441,0.322,0.328,0.676,1.517
2007-05-04,2.888,2.568,2.412,1.522,1.661,1.182,0.801,0.693,0.418,0.327,0.324,0.698,1.506
2007-05-05,2.854,2.588,2.317,1.509,1.579,1.178,0.811,0.69,0.411,0.343,0.313,0.646,1.399
2007-05-06,3.191,2.954,2.278,1.57,1.639,1.223,0.851,0.66,0.439,0.378,0.289,0.557,1.232
2007-05-07,3.534,3.337,2.359,1.763,1.75,1.412,0.962,0.729,0.519,0.423,0.281,0.491,1.109
2007-05-08,3.325,3.327,2.624,1.906,1.88,1.608,0.983,0.772,0.527,0.434,0.298,0.524,1.143
2007-05-09,3.217,3.333,2.931,2.462,1.637,1.618,0.779,0.924,0.457,0.431,0.39,0.666,1.334
2007-05-10,3.51,3.293,2.912,2.073,1.625,1.568,0.666,0.812,0.441,0.449,0.459,0.69,1.35
2007-05-11,3.709,3.648,2.901,1.896,1.702,1.507,0.759,0.8,0.461,0.417,0.448,0.568,1.128
2007-05-12,4.064,3.904,3.053,1.937,1.863,1.474,0.897,0.796,0.503,0.427,0.416,0.445,0.896
2007-05-13,4.403,4.197,3.068,2.015,1.999,1.607,1.034,0.828,0.58,0.452,0.387,0.389,0.752
2007-05-14,4.626,4.664,3.187,2.379,2.219,1.949,1.286,1.044,0.705,0.525,0.383,0.329,0.612
2007-05-15,4.879,4.988,3.556,2.697,2.512,2.254,1.505,1.21,0.805,0.604,0.382,0.318,0.515
2007-05-16,4.708,4.667,3.673,2.538,2.553,2.352,1.355,1.113,0.815,0.598,0.348,0.334,0.497
2007-05-17,4.957,4.854,3.656,2.675,2.665,2.427,1.417,1.179,0.867,0.633,0.363,0.344,0.423
2007-05-18,5.064,5.245,3.858,3.1,2.93,2.636,1.681,1.398,0.993,0.721,0.441,0.365,0.357
2007-05-19,5.315,5.604,4.39,3.604,3.466,2.973,2.026,1.663,1.132,0.796,0.544,0.4,0.347
2007-05-20,5.417,5.747,4.664,3.829,3.785,3.157,2.187,1.733,1.199,0.81,0.586,0.431,0.399
2007-05-21,5.641,5.655,4.718,3.783,3.783,3.135,2.231,1.725,1.223,0.824,0.589,0.432,0.439
2007-05-22,5.92,5.64,4.807,3.717,3.786,3.134,2.236,1.737,1.249,0.842,0.602,0.426,0.473
2007-05-23,6.009,5.982,4.916,3.935,4.078,3.316,2.37,1.869,1.349,0.95,0.694,0.46,0.493
2007-05-24,6.03,6.392,5.23,4.39,4.483,3.671,2.608,2.097,1.502,1.093,0.819,0.552,0.644
2007-05-25,6.243,6.463,5.456,4.375,4.636,3.715,2.669,2.127,1.557,1.129,0.865,0.655,0.843
2007-05-26,6.456,6.561,5.64,4.296,4.687,3.658,2.663,2.109,1.577,1.148,0.895,0.742,1.017
2007-05-27,6.745,6.528,5.769,4.136,4.664,3.597,2.553,2.079,1.564,1.145,0.896,0.811,1.217
2007-05-28,7.011,7.084,5.822,4.36,4.883,3.769,2.582,2.152,1.625,1.193,0.946,0.855,1.344
2007-05-29,6.997,7.264,5.974,4.425,4.953,3.891,2.601,2.175,1.67,1.218,0.973,0.88,1.475
2007-05-30,7.188,7.31,6.054,4.378,4.946,3.868,2.614,2.192,1.686,1.236,0.977,0.908,1.558
2007-05-31,7.497,7.786,6.123,4.682,5.162,4.05,2.741,2.303,1.753,1.308,1.005,0.924,1.512
2007-06-01,7.674,8.168,6.34,4.927,5.377,4.236,2.921,2.42,1.831,1.391,1.028,0.934,1.485
2007-06-02,8.008,8.102,6.707,4.935,5.295,4.202,2.998,2.44,1.851,1.429,1.032,0.959,1.532
2007-06-03,8.473,8.409,6.936,5.138,5.455,4.361,3.143,2.544,1.924,1.519,1.063,0.991,1.563
2007-06-04,8.768,9.107,7.169,5.885,6.016,5.054,3.486,2.838,2.108,1.651,1.144,1.006,1.563
2007-06-05,8.66,9.602,7.94,6.834,6.717,5.783,3.992,3.201,2.281,1.747,1.21,1.027,1.626
2007-06-06,9.28,9.555,7.972,6.536,6.374,5.589,3.524,2.966,2.094,1.635,1.146,1.073,1.86
2007-06-07,9.4,9.056,7.653,5.678,5.607,4.68,3.054,2.759,1.872,1.583,1.126,1.162,2.26
2007-06-08,9.407,8.9,7.542,5.643,5.42,4.558,3.108,2.777,1.856,1.677,1.174,1.245,2.559
2007-06-09,10.136,9.63,7.854,6.104,5.843,5.047,3.4,2.997,1.984,1.783,1.251,1.303,2.667
2007-06-10,10.771,10.695,8.51,6.807,6.613,5.777,3.718,3.298,2.134,1.823,1.33,1.346,2.663
2007-06-11,10.879,11.592,9.445,7.95,7.618,6.657,4.213,3.714,2.34,1.885,1.419,1.364,2.546
2007-06-12,10.76,12.072,10.551,8.782,8.945,7.333,4.999,4.221,2.601,2.008,1.502,1.37,2.381
2007-06-13,10.37,12.138,10.996,9.577,10.26,8.376,6.538,4.611,3.244,2.399,1.661,1.37,2.121
2007-06-14,10.298,11.913,10.567,9.558,10.332,9.242,6.96,4.989,4.033,2.948,1.804,1.36,1.95
2007-06-15,10.269,11.589,10.273,9.402,10.119,9.263,6.718,5.134,4.263,3.076,1.759,1.352,1.956
2007-06-16,10.348,11.494,10.238,9.304,10.003,8.833,6.379,4.929,3.829,2.806,1.657,1.359,2.103
2007-06-17,10.696,11.479,10.404,9.095,9.63,7.973,6.138,4.616,3.199,2.53,1.566,1.382,2.288
2007-06-18,10.922,10.88,10.456,8.683,8.392,6.761,5.694,4.295,2.549,2.201,1.522,1.432,2.556
2007-06-19,11.182,10.947,10.174,8.454,7.654,6.393,5.447,4.092,2.307,2.095,1.54,1.486,2.713
2007-06-20,11.483,11.442,10.127,8.837,8.173,6.977,5.751,4.298,2.466,2.242,1.586,1.512,2.696
2007-06-21,11.435,11.672,10.304,9.171,8.636,7.352,5.971,4.354,2.572,2.326,1.637,1.558,2.706
2007-06-22,11.496,11.679,10.436,9.242,8.635,7.437,6.113,4.316,2.643,2.421,1.679,1.605,2.72
2007-06-23,11.523,11.765,10.581,9.347,8.615,7.543,6.35,4.346,2.802,2.606,1.72,1.646,2.721
2007-06-24,11.562,11.593,10.703,9.356,8.469,7.483,6.504,4.348,2.895,2.708,1.755,1.683,2.763
2007-06-25,11.472,11.089,10.419,9.062,7.889,7.003,6.306,4.24,2.79,2.586,1.789,1.73,2.844
2007-06-26,11.255,10.749,9.982,8.755,7.413,6.564,6.05,4.169,2.677,2.484,1.823,1.77,2.871
2007-06-27,11.094,10.533,9.453,8.171,7.015,6.087,5.484,3.948,2.492,2.324,1.842,1.799,2.824
2007-06-28,10.914,10.082,9.091,7.868,6.82,5.714,5.096,3.817,2.379,2.23,1.844,1.777,2.572
2007-06-29,10.953,9.804,8.852,7.681,6.803,5.665,5.016,3.691,2.347,2.139,1.824,1.69,2.229
2007-06-30,10.827,9.685,8.729,7.701,6.755,5.873,5.139,3.662,2.419,2.045,1.765,1.551,1.932
2007-07-01,11.059,9.727,8.812,7.698,6.852,6.087,5,3.671,2.362,1.863,1.685,1.487,1.763
2007-07-02,10.969,9.672,8.728,7.549,6.963,6.111,4.729,3.642,2.248,1.698,1.623,1.467,1.666
2007-07-03,11.197,10.225,8.784,7.746,7.159,6.293,4.766,3.65,2.262,1.687,1.594,1.44,1.615
2007-07-04,11.746,10.957,9.083,8.195,7.475,6.601,4.95,3.756,2.38,1.742,1.573,1.41,1.595
2007-07-05,11.74,10.99,9.375,8.01,7.494,6.466,4.86,3.636,2.319,1.694,1.499,1.4,1.609
2007-07-06,11.267,10.686,9.108,7.479,7.21,6.257,4.492,3.421,2.145,1.62,1.426,1.433,1.637
2007-07-07,10.267,9.561,8.457,6.591,6.047,5.149,3.482,3.064,1.865,1.467,1.389,1.518,1.685
2007-07-08,9.977,8.787,7.883,6.176,5.507,4.344,3.143,2.864,1.728,1.443,1.378,1.543,1.717
2007-07-09,9.489,8.364,7.33,5.928,5.311,4.156,3.096,2.773,1.68,1.443,1.37,1.533,1.73
2007-07-10,9.895,8.952,7.218,6.016,5.455,4.352,3.216,2.779,1.698,1.468,1.363,1.501,1.712
2007-07-11,10.387,9.438,7.293,6.243,5.694,4.597,3.415,2.825,1.799,1.544,1.374,1.476,1.696
2007-07-12,11.125,10.251,8.021,6.668,6.145,5.062,3.792,2.995,1.963,1.669,1.405,1.473,1.702
2007-07-13,11.243,10.028,8.456,6.722,6.117,5.249,3.87,3.01,2.001,1.701,1.424,1.506,1.736
2007-07-14,10.964,9.361,8.344,6.621,5.819,5.141,3.81,3.024,1.982,1.705,1.447,1.55,1.782
2007-07-15,10.644,9.076,8.147,6.518,5.619,4.995,3.736,3.033,1.951,1.691,1.472,1.578,1.821
2007-07-16,10.664,9.247,8.122,6.42,5.66,4.965,3.63,3.016,1.913,1.642,1.499,1.592,1.846
2007-07-17,9.793,8.539,7.631,6.018,5.244,4.458,3.11,2.883,1.803,1.529,1.528,1.616,1.887
2007-07-18,9.316,8.075,7.3,5.939,4.963,4.205,2.934,2.807,1.743,1.477,1.547,1.617,1.898
2007-07-19,9.448,8.325,7.256,5.935,4.895,4.285,2.98,2.768,1.746,1.487,1.564,1.627,1.916
2007-07-20,9.846,8.527,7.416,5.803,4.751,4.175,2.92,2.713,1.747,1.49,1.578,1.669,1.964
2007-07-21,9.479,8.715,7.3,5.301,4.498,4.146,2.598,2.61,1.72,1.496,1.605,1.761,2.059
2007-07-22,8.611,7.711,6.84,4.688,4.018,3.752,2.215,2.419,1.694,1.528,1.66,1.86,2.17
2007-07-23,8.906,7.982,6.639,4.708,4.04,3.812,2.322,2.412,1.726,1.565,1.688,1.881,2.219
2007-07-24,9.459,8.961,6.746,5.018,4.444,4.03,2.484,2.515,1.79,1.606,1.701,1.879,2.243
2007-07-25,9.743,9.306,6.976,5.191,4.604,4.197,2.65,2.538,1.855,1.66,1.706,1.917,2.286
2007-07-26,9.483,8.604,7.007,5.075,4.284,4.092,2.735,2.505,1.859,1.688,1.691,1.941,2.299
2007-07-27,9.286,8.031,6.955,4.929,3.99,3.942,2.787,2.462,1.86,1.698,1.673,1.93,2.277
2007-07-28,9.125,7.812,6.589,4.916,3.925,3.897,2.86,2.43,1.884,1.729,1.663,1.885,2.215
2007-07-29,9.123,7.767,6.279,4.942,3.971,3.934,2.981,2.458,1.935,1.761,1.683,1.845,2.161
2007-07-30,9.424,7.896,6.158,5.069,4.053,4.078,3.187,2.556,2.014,1.789,1.726,1.814,2.107
2007-07-31,10.148,8.329,6.262,5.426,4.22,4.363,3.458,2.725,2.12,1.802,1.763,1.766,2.052
2007-08-01,10.671,8.766,6.729,5.918,4.563,4.659,3.73,2.884,2.213,1.786,1.76,1.709,2.013
2007-08-02,11.423,9.418,7.449,6.509,5.042,4.982,3.988,3.03,2.256,1.758,1.673,1.623,1.951
2007-08-03,12.147,10.326,8.309,7.162,5.629,5.373,4.286,3.153,2.285,1.763,1.533,1.502,1.867
2007-08-04,13.227,11.488,9.327,7.259,5.961,5.451,4.263,3.009,2.181,1.676,1.42,1.432,1.786
2007-08-05,12.521,10.899,9.23,6.625,5.477,4.956,3.808,2.788,1.968,1.524,1.348,1.433,1.728
2007-08-06,12.162,10.519,8.753,6.406,5.179,4.83,3.673,2.719,1.855,1.503,1.31,1.439,1.681
2007-08-07,12.947,11.382,8.889,6.56,5.439,4.919,3.648,2.746,1.805,1.499,1.297,1.431,1.66
2007-08-08,12.32,10.87,8.792,6.365,5.304,4.844,3.45,2.701,1.714,1.429,1.301,1.435,1.684
2007-08-09,12.627,11.001,8.995,6.21,5.241,4.708,3.222,2.638,1.641,1.413,1.325,1.478,1.771
2007-08-10,11.54,9.557,8.372,5.618,4.634,4.166,2.783,2.542,1.57,1.392,1.36,1.53,1.855
2007-08-11,11.617,9.745,7.807,5.764,4.719,4.335,2.88,2.575,1.553,1.406,1.364,1.539,1.873
2007-08-12,12.047,10.347,7.603,6.169,5.019,4.601,3.127,2.665,1.605,1.433,1.355,1.525,1.868
2007-08-13,12.925,10.759,7.835,6.798,5.372,5.007,3.641,2.896,1.735,1.572,1.341,1.48,1.833
2007-08-14,13.318,11.069,8.294,7.474,5.762,5.485,4.225,3.143,1.892,1.733,1.339,1.449,1.818
2007-08-15,13.745,11.401,8.794,8.077,6.211,5.909,4.761,3.355,2.022,1.843,1.354,1.459,1.842
2007-08-16,14.194,12.163,9.659,8.493,6.594,6.304,4.828,3.401,1.995,1.776,1.367,1.487,1.906
2007-08-17,12.852,11.908,9.416,7.481,6.237,6.023,3.957,3.058,1.759,1.577,1.384,1.561,2.066
2007-08-18,11.869,10.523,8.409,6.36,5.285,4.858,3.199,2.775,1.576,1.471,1.41,1.608,2.206
2007-08-19,11.497,9.736,7.754,5.914,4.825,4.331,2.961,2.63,1.501,1.405,1.422,1.606,2.268
2007-08-20,9.698,8.4,6.718,4.875,4.125,3.655,2.354,2.358,1.406,1.309,1.451,1.631,2.343
2007-08-21,9.437,7.638,6.195,4.658,3.907,3.354,2.257,2.271,1.341,1.203,1.426,1.523,2.181
2007-08-22,10.293,8.742,6.078,5.031,4.174,3.54,2.503,2.326,1.379,1.177,1.342,1.336,1.91
2007-08-23,11.459,9.493,6.889,6.256,4.562,4.314,3.555,2.773,1.667,1.421,1.238,1.159,1.694
2007-08-24,12.679,10.531,8.842,8.374,5.477,5.906,5.535,3.73,2.321,2.061,1.194,1.073,1.567
2007-08-25,13.478,11.797,10.473,9.655,6.769,7.163,6.697,4.17,2.661,2.342,1.157,1.068,1.61
2007-08-26,13.669,12.009,10.766,9.917,7.364,7.548,6.615,4.064,2.551,2.178,1.109,1.132,1.81
2007-08-27,13.567,12.115,10.709,9.899,7.667,7.768,6.238,3.908,2.328,1.952,1.089,1.235,2.096
2007-08-28,13.859,12.463,10.877,10.198,8.222,8.033,6.298,4.03,2.25,1.927,1.09,1.305,2.317
2007-08-29,14.458,13.054,11.37,10.669,8.945,8.446,6.302,4.227,2.241,1.878,1.11,1.339,2.447
2007-08-30,14.815,13.523,11.857,11.009,9.508,8.677,6.32,4.398,2.31,1.875,1.204,1.412,2.565
2007-08-31,15.194,13.859,12.221,11.379,10.016,8.966,6.696,4.675,2.542,2.106,1.318,1.486,2.658
2007-09-01,15.801,14.373,12.765,12.013,10.782,9.564,7.252,5.093,2.851,2.393,1.442,1.592,2.791
2007-09-02,16.355,15.018,13.336,12.56,11.412,10.105,7.548,5.423,3.021,2.481,1.563,1.734,2.995
2007-09-03,16.648,15.479,14.034,13.317,12.294,10.831,8.009,5.844,3.255,2.652,1.682,1.79,3.048
2007-09-04,15.426,15.4,13.235,11.997,10.938,9.48,6.026,5.063,2.862,2.192,1.75,1.942,3.27
2007-09-05,14.198,14.24,11.797,9.146,8.92,7.226,4.432,4.294,2.44,1.963,1.8,2.089,3.471
2007-09-06,14.341,13.761,10.949,9.019,8.39,6.836,4.591,4.215,2.449,2.076,1.812,2.019,3.271
2007-09-07,14.717,14.091,11.189,9.815,8.828,7.481,5.198,4.526,2.701,2.246,1.847,1.916,2.945
2007-09-08,14.557,13.604,11.36,10.01,8.937,7.715,5.67,4.458,2.812,2.286,1.839,1.856,2.74
2007-09-09,15.162,14.004,11.519,10.777,9.113,8.212,7.069,4.944,3.404,2.932,1.856,1.779,2.473
2007-09-10,16.096,14.754,12.691,12.419,9.887,9.661,8.861,5.874,4.204,3.652,1.879,1.761,2.382
2007-09-11,16.706,15.361,14.78,13.992,11.713,11.504,10.276,6.688,4.826,3.963,1.895,1.707,2.299
2007-09-12,17.166,16.15,15.781,14.995,13.438,12.681,10.869,7.068,4.978,3.941,1.844,1.626,2.231
2007-09-13,16.364,15.981,14.01,13.643,11.305,10.249,7.252,5.629,3.177,2.455,1.668,1.708,2.474
2007-09-14,15.552,15.165,12.57,11.565,9.528,8.16,5.478,4.741,2.319,2.003,1.605,1.849,2.737
2007-09-15,15.841,15.446,12.594,11.561,9.728,8.544,5.939,4.808,2.487,2.38,1.561,1.824,2.805
2007-09-16,15.861,15.582,13.065,11.847,10.129,9.24,6.231,4.875,2.48,2.321,1.527,1.822,2.891
2007-09-17,15.969,15.258,12.883,11.61,10.182,9.188,6.451,4.849,2.565,2.367,1.491,1.758,2.845
2007-09-18,16.073,15.688,13.494,12.754,10.912,10.284,7.762,5.555,3.316,3.012,1.503,1.638,2.652
2007-09-19,16.242,15.936,14.601,13.873,12.097,11.465,8.817,6.33,3.707,3.14,1.485,1.595,2.612
2007-09-20,16.394,16.032,15.07,14.241,12.752,11.81,9.031,6.4,3.692,2.988,1.451,1.569,2.567
