"Date","40 m","47 m","56 m","66 m","78 m","92 m","110 m","131 m","156 m"
1993-05-04,4.916,4.712,4.56,5.083,6.43,7.691,8.219,9.292,9.024
1993-05-05,5.025,4.776,4.56,5.07,6.468,7.769,8.234,9.378,8.696
1993-05-06,5.097,4.81,4.554,4.89,6.422,7.67,8.235,9.463,8.544
1993-05-07,5.128,4.796,4.499,4.913,6.4,7.514,8.189,9.451,8.587
1993-05-08,5.096,4.712,4.482,5.022,6.407,7.326,7.987,9.345,8.588
1993-05-09,5.048,4.681,4.567,5.113,6.43,7.173,7.705,9.199,8.518
1993-05-10,5.014,4.559,4.58,5.006,6.392,7.037,7.362,9.021,8.468
1993-05-11,4.955,4.475,4.675,4.957,6.341,6.911,7.03,8.758,8.418
1993-05-12,4.712,4.35,4.598,5.055,6.319,6.809,6.952,8.565,8.379
1993-05-13,4.391,4.18,4.487,4.87,6.242,6.706,7.007,8.519,8.384
1993-05-14,4.013,3.896,4.188,4.767,6.168,6.604,7.108,8.555,8.368
1993-05-15,3.873,3.633,3.768,4.528,6.075,6.508,7.191,8.594,8.327
1993-05-16,3.992,3.566,3.475,4.364,5.991,6.419,7.183,8.601,8.278
1993-05-17,4.222,3.622,3.473,4.351,5.965,6.362,7.164,8.626,8.192
1993-05-18,4.538,3.84,3.602,4.242,5.928,6.332,7.17,8.74,8.047
1993-05-19,5.074,4.308,3.804,4.186,5.866,6.304,7.13,8.869,8.002
1993-05-20,5.417,4.678,3.968,4.352,5.856,6.323,7.071,8.965,8.088
1993-05-21,5.443,4.843,4.141,4.47,5.869,6.344,7.044,9.022,8.164
1993-05-22,5.372,4.874,4.285,4.578,5.898,6.357,7.013,9.057,8.197
1993-05-23,5.341,4.888,4.451,4.545,5.898,6.38,6.994,9.107,8.2
1993-05-24,5.306,4.902,4.635,4.573,5.898,6.418,7.026,9.211,8.225
1993-05-25,5.332,4.962,4.791,4.6,5.868,6.442,7.113,9.34,8.267
1993-05-26,5.455,5.108,4.951,4.812,5.877,6.433,7.068,9.383,8.313
1993-05-27,5.475,5.192,5.066,4.867,5.881,6.405,7.064,9.421,8.354
1993-05-28,5.479,5.273,5.185,4.834,5.885,6.38,7.089,9.453,8.379
1993-05-29,5.5,5.368,5.348,4.861,5.895,6.378,7.1,9.396,8.418
1993-05-30,5.547,5.482,5.537,4.959,5.931,6.418,7.145,9.288,8.477
1993-05-31,5.612,5.607,5.832,5.013,5.948,6.559,7.357,9.301,8.528
1993-06-01,5.673,5.621,6.07,5.208,5.981,6.703,7.403,9.158,8.607
1993-06-02,5.755,5.726,6.296,5.474,6.079,6.89,7.472,9.095,8.659
1993-06-03,5.826,5.86,6.369,5.425,6.103,7.047,7.64,9.343,8.659
1993-06-04,5.89,5.897,6.327,5.408,6.072,7.07,7.709,9.655,8.68
1993-06-05,5.935,5.939,6.331,5.418,6.033,7.028,7.714,9.77,8.843
1993-06-06,5.956,5.956,6.297,5.434,6.022,6.962,7.642,9.742,9.003
1993-06-07,5.956,5.936,6.18,5.416,6.059,6.903,7.56,9.672,9.105
1993-06-08,6.011,6.001,6.139,5.323,6.111,6.984,7.761,9.841,9.168
1993-06-09,6.096,5.989,6.036,5.202,6.126,7.031,7.97,9.988,9.202
1993-06-10,6.158,5.969,5.982,5.201,6.107,7.04,7.991,10.025,9.177
1993-06-11,6.146,5.957,5.957,5.232,6.091,7.018,7.898,9.978,9.155
1993-06-12,6.13,5.961,5.934,5.238,6.09,6.996,7.762,9.866,9.153
1993-06-13,6.153,5.955,5.927,5.205,6.094,6.959,7.604,9.662,9.159
1993-06-14,6.169,5.975,5.942,5.2,6.105,6.949,7.597,9.53,9.081
1993-06-15,6.2,5.976,5.945,5.094,6.071,6.942,7.668,9.454,8.975
1993-06-16,6.238,6.001,5.956,5.054,6.023,6.934,7.698,9.403,8.853
1993-06-17,6.284,6.017,5.915,5.054,5.985,6.928,7.655,9.486,8.744
1993-06-18,6.31,6.026,5.859,4.99,5.941,6.909,7.541,9.609,8.67
1993-06-19,6.295,6.023,5.804,4.959,5.899,6.872,7.387,9.626,8.681
1993-06-20,6.274,6.009,5.772,4.965,5.871,6.838,7.247,9.554,8.763
1993-06-21,6.249,5.997,5.781,4.99,5.853,6.79,7.151,9.343,8.968
1993-06-22,6.21,5.984,5.77,5.038,5.847,6.748,7.12,9.11,9.174
1993-06-23,6.227,5.966,5.7,4.963,5.848,6.742,7.205,9.141,9.254
1993-06-24,6.255,5.93,5.644,4.834,5.825,6.75,7.252,9.27,9.294
1993-06-25,6.303,5.84,5.582,5.121,5.838,6.705,7.184,9.011,9.334
1993-06-26,6.208,5.822,5.687,5.393,5.926,6.721,7.086,8.853,9.271
1993-06-27,6.141,5.832,5.849,5.375,5.987,6.779,7.101,8.884,9.163
1993-06-28,6.161,5.873,6.17,5.348,6.033,6.857,7.134,8.907,9.108
1993-06-29,6.302,5.967,6.608,5.421,6.116,7.03,7.108,8.895,9.059
1993-06-30,6.497,6.135,6.789,5.396,6.156,7.219,7.139,8.907,8.982
1993-07-01,6.704,6.353,6.873,5.429,6.168,7.307,7.2,8.95,8.946
1993-07-02,6.817,6.511,6.94,5.487,6.178,7.335,7.295,9.044,8.902
1993-07-03,6.9,6.624,6.965,5.525,6.181,7.305,7.404,9.138,8.866
1993-07-04,6.954,6.737,6.992,5.559,6.19,7.269,7.512,9.263,8.804
1993-07-05,7.01,6.802,7.009,5.566,6.179,7.232,7.624,9.495,8.715
1993-07-06,7.115,6.879,6.949,5.573,6.156,7.13,7.603,9.61,8.714
1993-07-07,7.16,6.985,6.96,5.687,6.186,7.05,7.438,9.543,8.778
1993-07-08,7.177,7.01,6.915,5.623,6.179,6.98,7.366,9.474,8.849
1993-07-09,7.211,7.02,6.88,5.471,6.132,6.888,7.378,9.468,8.882
1993-07-10,7.251,7.042,6.849,5.39,6.081,6.784,7.35,9.464,8.867
1993-07-11,7.28,7.064,6.826,5.378,6.047,6.694,7.265,9.399,8.828
1993-07-12,7.298,7.053,6.781,5.342,6.013,6.616,7.187,9.291,8.756
1993-07-13,7.33,7.028,6.72,5.254,5.973,6.542,7.091,9.082,8.721
1993-07-14,7.346,7.012,6.683,5.224,5.949,6.505,7.028,8.819,8.697
1993-07-15,7.375,7.004,6.684,5.155,5.951,6.569,7.032,8.613,8.671
1993-07-16,7.408,7,6.69,5.072,5.952,6.657,7.058,8.436,8.627
1993-07-17,7.438,6.999,6.696,5.016,5.944,6.747,7.074,8.318,8.536
1993-07-18,7.473,6.992,6.679,4.932,5.901,6.81,7.056,8.207,8.466
1993-07-19,7.511,6.987,6.618,4.864,5.873,6.857,6.986,7.988,8.484
1993-07-20,7.465,6.979,6.542,4.812,5.876,6.882,6.936,7.818,8.527
1993-07-21,7.408,6.963,6.481,4.716,5.864,6.869,6.952,7.764,8.54
1993-07-22,7.384,6.97,6.49,4.679,5.836,6.834,6.988,7.831,8.423
1993-07-23,7.437,6.965,6.496,4.653,5.795,6.776,6.98,7.969,8.165
1993-07-24,7.494,6.964,6.483,4.638,5.766,6.718,6.899,8.16,7.849
1993-07-25,7.517,6.951,6.486,4.63,5.769,6.668,6.759,8.263,7.739
1993-07-26,7.522,6.935,6.465,4.663,5.803,6.647,6.601,8.224,7.807
1993-07-27,7.53,6.946,6.46,4.713,5.868,6.65,6.471,8.131,7.905
1993-07-28,7.542,6.955,6.425,4.675,5.903,6.647,6.456,8.193,7.877
1993-07-29,7.555,6.975,6.407,4.555,5.829,6.579,6.523,8.491,7.747
1993-07-30,7.551,6.964,6.334,4.45,5.692,6.451,6.602,8.905,7.519
1993-07-31,7.425,6.897,6.242,4.435,5.585,6.305,6.591,9.122,7.533
1993-08-01,7.341,6.848,6.121,4.45,5.544,6.179,6.542,9.178,7.58
1993-08-02,7.294,6.806,6.053,4.417,5.521,6.06,6.445,9.167,7.638
1993-08-03,7.223,6.776,6.015,4.375,5.495,5.951,6.348,9.143,7.701
1993-08-04,7.203,6.756,5.963,4.343,5.484,5.861,6.31,9.167,7.725
1993-08-05,7.23,6.77,5.965,4.282,5.504,5.817,6.275,9.147,7.776
1993-08-06,7.286,6.813,5.978,4.251,5.527,5.795,6.235,9.087,7.831
1993-08-07,7.381,6.859,6,4.245,5.537,5.782,6.227,9.031,7.899
1993-08-08,7.407,6.857,5.997,4.214,5.53,5.783,6.178,8.877,8.013
1993-08-09,7.344,6.775,5.956,4.253,5.543,5.809,6.131,8.68,8.118
1993-08-10,7.346,6.775,5.933,4.281,5.568,5.832,6.176,8.632,8.119
1993-08-11,7.448,6.824,5.965,4.235,5.561,5.862,6.264,8.644,8.102
1993-08-12,7.5,6.817,5.96,4.244,5.535,5.904,6.424,8.774,8.119
1993-08-13,7.526,6.8,5.984,4.261,5.51,5.94,6.616,8.924,8.176
1993-08-14,7.649,6.844,6.017,4.257,5.494,5.973,6.671,9.022,8.317
1993-08-15,7.807,6.93,6.089,4.294,5.539,6.013,6.524,9.044,8.486
1993-08-16,7.762,6.988,6.095,4.227,5.602,6.069,6.568,9.136,8.592
1993-08-17,7.748,6.984,6.148,4.11,5.598,6.128,6.708,9.257,8.711
1993-08-18,7.733,7.001,6.169,4.109,5.592,6.169,6.832,9.335,8.817
1993-08-19,7.717,6.966,6.176,4.128,5.573,6.15,6.856,9.331,8.857
1993-08-20,7.672,6.901,6.178,4.078,5.532,6.12,6.839,9.296,8.873
1993-08-21,7.589,6.805,6.263,4.091,5.493,6.1,6.798,9.255,8.879
1993-08-22,7.628,6.846,6.314,4.059,5.418,6.084,6.761,9.222,8.856
1993-08-23,7.819,6.936,6.332,4.083,5.341,6.053,6.615,9.096,8.877
1993-08-24,7.821,6.876,6.255,4.08,5.314,6.033,6.532,8.977,8.882
1993-08-25,7.893,6.921,6.158,3.924,5.245,6.003,6.548,8.99,8.882
1993-08-26,7.921,6.967,6.094,3.825,5.196,6.003,6.638,9.14,8.899
1993-08-27,7.98,6.958,5.993,3.805,5.182,6.011,6.691,9.383,8.883
1993-08-28,8.031,7.016,5.965,3.852,5.204,5.994,6.647,9.486,8.962
1993-08-29,7.979,6.978,5.873,3.931,5.303,6,6.649,9.549,9.034
1993-08-30,8.073,6.99,5.793,3.859,5.359,6.02,6.713,9.659,9.107
1993-08-31,8.206,7.105,5.748,3.825,5.384,6.029,6.774,9.691,9.193
1993-09-01,8.178,7.019,5.622,3.933,5.457,6.025,6.805,9.668,9.277
1993-09-02,8.193,7.008,5.449,3.841,5.435,5.998,6.904,9.747,9.32
1993-09-03,8.355,7.124,5.481,3.788,5.355,5.952,6.932,9.738,9.335
1993-09-04,8.294,6.984,5.321,3.83,5.342,5.909,6.943,9.777,9.328
1993-09-05,8.346,7.016,5.27,3.749,5.249,5.871,7.04,10.031,9.306
1993-09-06,8.421,7.009,5.235,3.683,5.124,5.833,6.984,10.123,9.36
1993-09-07,8.353,6.838,5.065,3.8,5.141,5.795,6.855,10.06,9.459
1993-09-08,8.337,6.843,5.083,3.804,5.165,5.775,6.817,9.998,9.5
1993-09-09,8.333,6.807,5.04,3.714,5.166,5.77,6.869,9.959,9.505
1993-09-10,8.213,6.655,5.023,3.726,5.166,5.776,6.907,9.918,9.506
1993-09-11,8.177,6.624,5.113,3.785,5.182,5.789,6.973,9.933,9.504
1993-09-12,8.158,6.649,5.259,3.861,5.133,5.802,7.174,10.091,9.497
1993-09-13,8.394,6.904,5.433,3.882,5.032,5.817,7.168,10.106,9.566
1993-09-14,8.637,7.013,5.451,3.883,4.968,5.798,7,10,9.583
1993-09-15,8.818,7.123,5.448,3.875,4.948,5.747,6.893,9.985,9.522
1993-09-16,8.996,7.348,5.469,3.818,4.88,5.67,6.876,10.035,9.481
1993-09-17,9.176,7.508,5.406,3.808,4.819,5.573,6.692,9.841,9.571
1993-09-18,9.025,7.44,5.3,3.906,4.888,5.489,6.55,9.649,9.646
1993-09-19,8.754,7.277,5.437,3.994,4.943,5.456,6.764,9.805,9.685
1993-09-20,8.874,7.277,5.578,4.021,4.925,5.447,7.1,9.959,9.705
1993-09-21,9.049,7.416,5.681,4.089,4.898,5.458,7.227,10.059,9.705
1993-09-22,9.213,7.524,5.745,4.165,4.878,5.472,7.184,10.134,9.681
1993-09-23,9.296,7.509,5.79,4.21,4.919,5.528,7.009,10.021,9.681
1993-09-24,9.313,7.543,5.813,4.23,4.999,5.596,6.89,9.871,9.706
1993-09-25,9.363,7.673,5.874,4.288,5.022,5.675,7.101,9.989,9.735
1993-09-26,9.567,7.868,5.92,4.36,5.028,5.742,7.274,10.099,9.75
1993-09-27,9.572,7.756,5.864,4.384,5.05,5.804,7.208,10.065,9.76
1993-09-28,9.33,7.56,5.921,4.436,5.105,5.887,7.149,9.992,9.786
1993-09-29,9.359,7.77,6.03,4.609,5.147,5.961,7.181,10.097,9.786
1993-09-30,9.798,8.241,6.183,4.735,5.146,5.969,7.003,10.077,9.787
1993-10-01,10.188,8.504,6.261,4.674,5.113,5.983,6.773,9.895,9.808
1993-10-02,10.464,8.821,6.405,4.615,5.078,5.972,6.741,9.856,9.842
1993-10-03,10.418,8.922,6.497,4.554,5.041,5.934,6.824,9.938,9.866
1993-10-04,10.369,8.838,6.485,4.515,5.021,5.938,6.966,10.165,9.854
1993-10-05,10.599,9.164,6.646,4.537,4.983,5.926,7.012,10.414,9.802
1993-10-06,10.595,9.112,6.602,4.511,4.948,5.909,6.925,10.552,9.717
1993-10-07,10.679,9.144,6.572,4.479,4.929,5.892,6.705,10.456,9.741
1993-10-08,10.753,9.31,6.657,4.478,4.935,5.917,6.646,10.351,9.784
1993-10-09,10.801,9.256,6.67,4.466,4.91,5.901,6.734,10.308,9.852
1993-10-10,10.702,9.113,6.622,4.424,4.888,5.93,6.923,10.279,9.889
1993-10-11,10.669,9.108,6.611,4.429,4.876,5.99,7.224,10.464,9.901
1993-10-12,10.924,9.337,6.74,4.452,4.818,5.893,7.25,10.576,9.92
1993-10-13,10.964,9.322,6.788,4.423,4.808,5.842,7.132,10.506,9.933
1993-10-14,10.589,8.94,6.605,4.464,4.854,5.975,7.403,10.651,9.922
1993-10-15,10.818,9.366,6.882,4.551,4.803,5.914,7.52,10.818,9.902
1993-10-16,10.947,9.386,6.853,4.529,4.749,5.835,7.488,10.833,9.907
1993-10-17,10.892,9.234,6.851,4.535,4.735,5.77,7.483,10.812,9.932
1993-10-18,10.827,9.194,6.851,4.562,4.717,5.688,7.582,10.814,9.944
1993-10-19,10.609,9.028,6.843,4.631,4.727,5.691,7.767,10.928,9.936
1993-10-20,10.867,9.349,7.09,4.707,4.709,5.615,7.853,11.08,9.984
1993-10-21,10.94,9.367,7.123,4.59,4.682,5.43,7.682,10.974,10.03
1993-10-22,10.554,8.984,7.09,4.543,4.721,5.362,7.549,10.82,10.03
1993-10-23,10.127,8.803,7.001,4.692,4.731,5.41,7.828,11.021,10.029
1993-10-24,10.392,9.183,7.101,4.821,4.743,5.394,7.958,11.29,10.156
1993-10-25,10.692,9.289,7.14,4.782,4.754,5.375,7.811,11.346,10.3
1993-10-26,10.873,9.365,7.198,4.789,4.736,5.388,7.825,11.415,10.408
1993-10-27,11.06,9.497,7.368,4.732,4.752,5.306,7.578,11.284,10.375
1993-10-28,11.033,9.43,7.466,4.729,4.792,5.414,7.458,11.065,10.251
1993-10-29,10.482,8.953,7.375,4.872,4.725,5.718,8.119,11.282,10.195
1993-10-30,10.606,9.346,7.448,4.942,4.719,5.739,8.364,11.484,10.273
1993-10-31,10.568,9.198,7.367,4.923,4.721,5.73,8.277,11.482,10.352
1993-11-01,10.571,9.161,7.403,4.923,4.714,5.82,8.276,11.367,10.305
1993-11-02,10.501,9.125,7.427,4.903,4.719,5.906,8.359,11.205,10.216
1993-11-03,10.189,8.827,7.13,4.931,4.685,6.021,8.534,11.131,10.116
1993-11-04,10.301,8.995,7.204,4.932,4.645,5.916,8.476,11.064,10.047
1993-11-05,10.209,8.817,7.066,4.884,4.601,5.88,8.397,11.039,9.999
1993-11-06,9.952,8.6,7.148,4.893,4.593,5.718,8.217,10.994,10.066
1993-11-07,9.703,8.615,7.162,4.916,4.582,5.777,8.09,10.94,10.162
1993-11-08,9.825,8.735,7.222,4.986,4.559,5.762,8.035,10.9,10.313
1993-11-09,9.96,8.851,7.237,4.976,4.567,5.687,7.933,10.797,10.314
1993-11-10,10.039,8.845,7.217,4.911,4.583,5.703,7.867,10.686,10.258
1993-11-11,10.139,8.92,7.15,4.893,4.578,5.676,7.818,10.504,10.185
1993-11-12,10.268,9.054,7.119,4.87,4.575,5.637,7.75,10.303,10.106
1993-11-13,10.072,8.803,6.993,4.835,4.56,5.684,7.733,10.151,9.995
1993-11-14,10.201,8.995,7.144,4.928,4.552,5.621,7.591,9.99,9.887
1993-11-15,10.033,8.843,7.066,4.941,4.569,5.719,7.443,9.804,9.781
1993-11-16,9.983,8.843,7.037,4.988,4.584,5.88,7.4,9.641,9.681
1993-11-17,10.025,8.97,6.831,4.966,4.56,5.995,7.44,9.493,9.622
1993-11-18,10.17,8.987,6.605,4.833,4.499,6.087,7.538,9.485,9.564
1993-11-19,10.196,8.895,6.483,4.779,4.425,6.038,7.618,9.512,9.519
1993-11-20,10.165,8.92,6.504,4.681,4.426,5.95,7.598,9.466,9.522
1993-11-21,9.851,8.409,6.129,4.636,4.394,6.195,7.743,9.459,9.4
1993-11-22,9.616,8.336,6.062,4.715,4.332,6.269,7.786,9.637,9.315
1993-11-23,9.783,8.672,6.009,4.677,4.269,6.116,7.856,9.78,9.448
1993-11-24,9.762,8.7,6.025,4.628,4.315,5.849,7.738,9.811,9.506
1993-11-25,9.647,8.514,6.092,4.683,4.411,5.766,7.719,9.809,9.584
1993-11-26,9.545,8.563,6.551,4.869,4.473,5.68,7.641,9.809,9.619
1993-11-27,9.404,8.353,6.792,5.008,4.507,5.546,7.469,9.799,9.618
1993-11-28,9.224,8.255,6.95,5.07,4.573,5.482,7.107,9.702,9.61
1993-11-29,9.06,8.144,6.869,5.062,4.618,5.579,7.135,9.729,9.587
1993-11-30,8.818,7.963,6.953,5.076,4.579,5.773,7.412,9.859,9.579
1993-12-01,8.914,8.315,7.233,5.219,4.583,5.863,7.456,9.992,9.58
1993-12-02,8.782,8.595,7.455,5.345,4.588,5.936,7.365,9.999,9.552
1993-12-03,8.617,8.649,7.534,5.331,4.558,5.947,7.487,10.016,9.493
1993-12-04,8.663,8.659,7.656,5.316,4.525,5.895,7.611,10.059,9.477
1993-12-05,8.689,8.708,7.672,5.307,4.52,5.77,7.711,10.039,9.47
1993-12-06,8.689,8.772,7.63,5.333,4.539,5.737,7.804,10.005,9.391
1993-12-07,8.727,8.794,7.452,5.307,4.548,5.78,7.991,10.071,9.374
1993-12-08,8.748,8.779,7.366,5.279,4.572,5.741,8.042,10.15,9.407
1993-12-09,8.632,8.701,7.092,5.211,4.604,5.829,8.115,10.281,9.537
1993-12-10,8.404,8.599,6.928,5.143,4.661,5.845,8.149,10.356,9.676
1993-12-11,8.385,8.46,6.788,5.077,4.729,5.889,8.183,10.399,9.761
1993-12-12,8.293,8.265,6.867,5.123,4.773,6.002,8.233,10.424,9.857
1993-12-13,8.225,8.047,6.487,4.986,4.823,6.361,8.416,10.504,10.154
1993-12-14,8.125,8.025,6.262,4.941,4.909,6.592,8.573,10.693,10.431
1993-12-15,8.12,7.84,5.967,4.858,5.069,6.83,8.759,10.891,10.523
1993-12-16,8.135,7.716,5.874,4.893,5.25,7.013,8.909,11.091,10.607
1993-12-17,8.064,7.692,6.062,5.092,5.443,6.936,9.09,11.073,10.487
1993-12-18,8.013,7.517,6.189,5.33,5.468,6.859,9.133,11.01,10.324
1993-12-19,7.965,7.505,6.429,5.4,5.451,7.007,9.164,11.082,10.286
1993-12-20,7.941,7.567,6.587,5.489,5.525,7.168,9.242,11.203,10.405
1993-12-21,7.85,7.478,6.588,5.537,5.673,7.373,9.383,11.288,10.584
1993-12-22,7.812,7.629,6.743,5.616,5.764,7.33,9.553,11.273,10.592
1993-12-23,7.801,7.547,6.593,5.588,5.896,7.564,9.587,11.282,10.428
1993-12-24,7.494,7.47,6.609,5.596,5.971,7.552,9.665,11.539,10.781
1993-12-25,7.164,7.392,6.457,5.547,5.927,7.36,9.87,11.625,11.202
1993-12-26,7.223,7.229,6.391,5.531,5.843,7.281,9.849,11.648,11.029
1993-12-27,6.937,7.008,6.211,5.496,5.83,7.57,10.084,11.425,10.889
1993-12-28,5.762,6.665,6.001,5.578,6.006,7.87,10.281,11.267,10.865
1993-12-29,5.333,6.306,6.014,5.672,6.008,7.644,10.519,11.119,10.596
1993-12-30,5.477,6.244,6.041,5.903,6.016,7.319,10.462,10.92,10.412
1993-12-31,5.309,5.896,5.817,5.804,6.01,7.525,10.439,10.417,10.293
1994-01-01,4.945,5.8,5.794,5.964,6.029,7.549,10.184,10.356,10.29
1994-01-02,5.207,5.831,5.784,6.257,6.158,7.313,10.031,10.393,10.356
1994-01-03,5.388,5.874,5.884,6.359,6.25,7.246,9.841,10.257,10.377
1994-01-04,5.381,5.846,6.004,6.454,6.356,7.097,9.597,10.213,10.359
1994-01-05,5.63,6.046,6.191,6.673,6.523,7.068,9.348,10.188,10.339
1994-01-06,6.034,6.323,6.4,6.552,6.547,7.372,9.256,10.116,10.388
1994-01-07,5.687,6.17,6.356,6.324,6.558,7.756,9.157,10.097,10.254
1994-01-08,4.327,5.386,6.121,6.381,6.618,7.69,9.066,10.204,9.983
1994-01-09,3.808,5.35,6.44,6.576,6.67,7.64,8.971,10.177,10.083
1994-01-10,3.577,5.231,6.355,6.506,6.631,7.899,9.102,10.056,9.895
1994-01-11,3.174,4.524,6.117,6.381,6.588,7.849,9.019,10.12,9.756
1994-01-12,3.277,4.603,6.245,6.37,6.618,7.736,8.833,10.077,9.987
1994-01-13,3.45,4.818,6.254,6.376,6.651,7.79,8.906,10.105,10.094
1994-01-14,3.537,4.673,6.139,6.335,6.694,7.881,8.995,10.266,10.219
1994-01-15,3.73,4.862,6.293,6.38,6.823,8.116,9.129,10.415,10.291
1994-01-16,3.685,4.759,6.201,6.418,6.964,8.483,9.284,10.432,10.258
1994-01-17,2.778,4.218,6.142,6.439,7.022,8.655,9.343,10.375,10.125
1994-01-18,2.516,4.128,6.259,6.32,6.998,8.587,9.3,10.406,10.004
1994-01-19,2.593,3.964,6.102,6.315,7.128,8.738,9.35,10.278,9.752
1994-01-20,2.217,3.742,5.896,6.323,7.178,8.763,9.329,10.136,9.56
1994-01-21,2.06,3.466,5.808,6.284,7.159,8.685,9.293,10.141,9.605
1994-01-22,1.983,3.338,5.741,6.265,7.12,8.62,9.235,10.037,9.682
1994-01-23,1.881,3.275,5.596,6.234,7.179,8.678,9.305,9.867,9.713
1994-01-24,1.808,3.299,5.569,6.298,7.26,8.761,9.369,9.759,9.661
1994-01-25,1.677,3.08,5.423,6.275,7.3,8.83,9.35,9.72,9.636
1994-01-26,1.422,2.775,5.427,6.372,7.274,8.777,9.326,9.697,9.637
1994-01-27,1.212,2.835,5.4,6.422,7.199,8.649,9.237,9.706,9.723
1994-01-28,1.191,2.551,5.072,6.454,7.142,8.513,9.169,9.726,9.811
1994-01-29,1.391,2.446,5.009,6.41,7.141,8.506,9.244,9.671,9.824
1994-01-30,1.26,2.629,5.021,6.275,7.243,8.671,9.318,9.554,9.435
1994-01-31,1.208,2.181,4.833,6.4,7.229,8.556,9.257,9.775,9.423
1994-02-01,1.257,2.256,4.985,6.701,7.195,8.482,9.194,9.922,9.544
1994-02-02,1.331,2.603,5.084,6.657,7.181,8.509,9.252,9.904,9.617
1994-02-03,1.401,2.583,5.061,6.525,7.218,8.533,9.327,9.945,9.676
1994-02-04,1.525,3.095,5.346,6.452,7.343,8.71,9.467,9.937,9.733
1994-02-05,1.252,2.758,5.129,6.371,7.406,8.793,9.519,9.983,9.679
1994-02-06,1.189,2.544,5.28,6.479,7.404,8.777,9.528,10.144,9.641
1994-02-07,1.438,3.06,5.579,6.509,7.399,8.803,9.545,10.283,9.672
1994-02-08,1.266,2.889,5.356,6.425,7.389,8.86,9.586,10.391,9.711
1994-02-09,1,2.664,5.374,6.475,7.361,8.866,9.6,10.506,9.741
1994-02-10,1.024,2.86,5.494,6.519,7.309,8.756,9.501,10.636,9.823
1994-02-11,0.819,2.695,5.339,6.459,7.291,8.708,9.483,10.708,9.882
1994-02-12,0.886,2.721,5.382,6.442,7.283,8.645,9.435,10.761,9.937
1994-02-13,0.957,2.733,5.444,6.441,7.295,8.587,9.332,10.809,9.987
1994-02-14,1.016,2.724,5.516,6.414,7.335,8.638,9.323,10.806,10.018
1994-02-15,0.892,3.191,5.8,6.457,7.416,8.812,9.582,10.816,10.01
1994-02-16,0.542,2.695,5.645,6.442,7.384,8.776,9.506,10.92,10.006
1994-02-17,0.745,2.894,5.719,6.431,7.379,8.791,9.381,10.881,10.019
1994-02-18,1.077,3.119,5.675,6.404,7.413,8.885,9.552,10.856,10.006
1994-02-19,1.151,3.169,5.655,6.371,7.406,8.929,9.761,10.888,9.968
1994-02-20,1.094,3.007,5.644,6.326,7.416,8.987,9.858,11.016,9.958
1994-02-21,0.898,2.709,5.528,6.255,7.446,9.113,9.989,11.113,9.934
1994-02-22,0.848,2.191,5.361,6.291,7.431,9.15,10.055,11.177,9.934
1994-02-23,0.877,2.285,5.595,6.297,7.412,9.102,10.01,11.248,10.003
1994-02-24,0.89,2.322,5.456,6.188,7.406,9.023,9.979,11.31,10.087
1994-02-25,0.915,1.983,5.084,6.163,7.423,8.989,9.994,11.278,10.132
1994-02-26,0.906,2.351,5.313,6.268,7.465,9.191,10.286,11.15,9.954
1994-02-27,0.804,2.209,5.155,6.191,7.362,9.186,10.291,11.216,9.814
1994-02-28,0.748,1.937,5.096,6.15,7.299,9.202,10.293,11.196,9.972
1994-03-01,0.756,1.944,5.227,6.08,7.256,9.207,10.316,11.005,10.027
1994-03-02,0.774,1.86,5.069,6.033,7.228,9.119,10.279,10.857,9.969
1994-03-03,0.785,1.88,4.917,6.002,7.154,8.896,10.103,10.772,9.99
1994-03-04,0.859,1.84,4.707,5.907,7.109,8.735,9.941,10.681,10
1994-03-05,0.802,2.074,4.813,5.9,7.175,8.869,10.024,10.394,9.828
1994-03-06,0.844,2.364,4.634,5.75,7.133,8.881,10.031,10.206,9.652
1994-03-07,0.672,1.688,4.293,5.617,6.976,8.73,9.918,10.311,9.629
1994-03-08,0.596,1.596,4.438,5.551,6.93,8.707,9.811,10.252,9.621
1994-03-09,0.549,1.939,4.581,5.621,7.131,8.941,9.893,9.879,9.46
1994-03-10,0.527,1.636,4.21,5.668,7.219,9.08,9.948,9.826,9.322
1994-03-11,0.641,1.247,4.259,5.742,7.295,9.196,10.006,9.96,9.296
1994-03-12,0.872,1.435,4.66,6.003,7.536,9.434,10.064,9.907,9.372
1994-03-13,1.047,1.823,4.651,6.226,7.633,9.37,10.032,10.088,9.482
1994-03-14,1.145,1.863,4.597,6.337,7.833,9.399,10.014,10.183,9.552
1994-03-15,1.21,1.892,4.528,6.386,7.944,9.439,10.041,10.226,9.6
1994-03-16,1.266,1.959,4.445,6.443,7.983,9.431,10.046,10.338,9.64
1994-03-17,1.468,2.452,4.584,6.461,8.04,9.49,10.033,10.418,9.65
1994-03-18,1.856,2.854,4.859,6.433,8.154,9.624,10.067,10.459,9.663
1994-03-19,2.045,2.904,5.122,6.559,8.293,9.775,10.142,10.468,9.697
1994-03-20,1.792,2.679,5.133,6.578,8.301,9.872,10.188,10.505,9.73
1994-03-21,1.532,2.475,5.04,6.567,8.283,9.96,10.22,10.51,9.727
1994-03-22,1.387,2.244,4.891,6.551,8.21,9.919,10.235,10.543,9.737
1994-03-23,1.553,2.311,4.884,6.564,8.14,9.78,10.212,10.549,9.761
