"Date","13 m","25 m","29 m","40 m"
2002-12-22,4.142,4.23,3.902,4.326
2002-12-23,4.19,4.282,4.01,4.403
2002-12-24,4.187,4.247,4.052,4.407
2002-12-25,4.098,4.16,3.981,4.335
2002-12-26,3.985,4.135,3.959,4.123
2002-12-27,3.625,4.018,3.67,3.855
2002-12-28,3.284,3.795,3.362,3.446
2002-12-29,3.306,3.697,3.366,3.464
2002-12-30,3.143,3.575,3.286,3.423
2002-12-31,2.998,3.47,3.05,3.08
2003-01-01,3.188,3.456,3.074,3.262
2003-01-02,3.198,3.43,3.14,3.437
2003-01-03,2.935,3.279,2.972,3.09
2003-01-04,2.865,3.15,2.882,3.009
2003-01-05,2.863,3.029,2.776,2.904
2003-01-06,2.865,2.98,2.794,2.887
2003-01-07,2.879,2.98,2.819,2.941
2003-01-08,2.687,2.916,2.749,2.874
2003-01-09,2.559,2.852,2.659,2.855
2003-01-10,2.497,2.837,2.484,2.86
2003-01-11,2.405,2.78,2.394,2.885
2003-01-12,2.381,2.6,2.129,2.874
2003-01-13,2.438,2.74,2.012,2.929
2003-01-14,2.564,2.947,2.096,3.207
2003-01-15,2.388,3.01,2.329,3.473
2003-01-16,2.131,2.838,2.389,3.485
2003-01-17,1.943,2.586,2.239,3.374
2003-01-18,1.723,2.375,2.019,3.008
2003-01-19,1.576,2.219,1.623,2.498
2003-01-20,1.541,2.058,1.598,2.556
2003-01-21,1.303,1.751,1.403,2.561
2003-01-22,1.622,2.03,0.888,2.478
2003-01-23,1.456,2.363,1.097,2.875
2003-01-24,1.403,2.617,1.329,3.074
2003-01-25,0.913,2.152,1.143,2.695
2003-01-26,0.881,1.825,1.132,2.924
2003-01-27,1.291,1.743,1.346,3.218
2003-01-28,1.182,1.672,1.439,3.084
2003-01-29,1.325,1.544,0.927,2.792
2003-01-30,1.721,1.945,0.832,2.879
2003-01-31,1.625,1.913,1.098,2.83
2003-02-01,1.447,1.756,1.037,2.552
2003-02-02,1.341,1.603,1.009,2.343
2003-02-03,1.269,1.419,1.034,2.176
2003-02-04,1.263,1.37,1.108,2.101
2003-02-05,1.305,1.323,1.031,1.948
2003-02-06,1.168,1.515,1.073,1.992
2003-02-07,1.381,1.898,1.061,2.18
2003-02-08,1.427,2.018,1.156,2.295
2003-02-09,1.258,1.793,1.057,2.252
2003-02-10,1.555,1.995,1.064,2.494
2003-02-11,1.49,1.932,1.213,2.552
2003-02-12,1.209,1.681,1.174,2.449
2003-02-13,1.061,1.439,1.016,2.452
2003-02-14,1.041,1.182,0.418,2.383
2003-02-15,0.979,1.265,0.107,2.486
2003-02-16,0.522,1.095,0.084,2.376
2003-02-17,-0.324,0.721,0.103,1.989
2003-02-18,-0.469,0.448,-0.17,1.417
2003-02-19,-0.786,-0.231,-0.717,0.655
2003-02-20,-0.809,-0.447,-0.445,0.507
2003-02-21,-0.505,-0.305,-0.256,0.697
2003-02-22,-0.152,-0.16,-0.149,0.87
2003-02-23,-0.123,-0.179,-0.121,0.728
2003-02-24,0.042,-0.046,-0.173,0.44
2003-02-25,0.267,0.447,-0.08,0.462
2003-02-26,0.261,0.588,0.032,0.775
2003-02-27,0.097,0.464,0.078,0.975
2003-02-28,0.048,0.47,0.082,0.934
2003-03-01,-0.072,0.33,-0.037,0.672
2003-03-02,0.048,0.241,-0.056,0.618
2003-03-03,0.191,0.204,-0.105,0.501
2003-03-04,0.064,0.221,-0.141,0.502
2003-03-05,0.429,0.533,-0.073,0.774
2003-03-06,0.646,0.686,0.133,0.906
2003-03-07,0.513,0.679,0.196,0.825
2003-03-08,0.328,0.588,0.14,0.742
2003-03-09,0.59,0.664,0.198,0.876
2003-03-10,0.836,0.946,0.383,1.001
2003-03-11,0.899,1.116,0.469,1.127
2003-03-12,1.261,1.352,0.641,1.317
2003-03-13,1.6,1.959,1.08,1.738
2003-03-14,1.608,2.118,1.339,2.003
2003-03-15,1.099,1.825,1.099,1.847
2003-03-16,1.026,1.671,1.012,1.969
2003-03-17,1.184,1.633,1.064,2.103
2003-03-18,1.31,1.575,1.135,2.056
2003-03-19,1.107,1.38,1.003,1.699
2003-03-20,0.76,1.08,0.703,1.354
2003-03-21,0.85,1.044,0.765,1.48
2003-03-22,1.216,1.273,0.981,1.754
2003-03-23,1.368,1.371,1.217,1.902
2003-03-24,1.428,1.395,1.29,1.85
2003-03-25,1.478,1.396,1.275,1.713
2003-03-26,1.606,1.387,1.277,1.636
2003-03-27,1.871,1.523,1.375,1.713
2003-03-28,1.903,1.61,1.54,1.864
2003-03-29,2.046,1.694,1.671,1.934
2003-03-30,2.162,1.819,1.832,2.051
2003-03-31,2.463,2.176,2.137,2.534
2003-04-01,2.69,2.597,2.395,2.868
2003-04-02,2.983,3.076,2.695,3.17
2003-04-03,3.153,3.22,2.926,3.292
2003-04-04,3.229,3.293,3.021,3.323
2003-04-05,3.075,3.246,2.882,3.199
2003-04-06,2.812,2.992,2.707,3.046
2003-04-07,2.808,2.971,2.743,3.114
2003-04-08,2.809,2.98,2.775,3.101
2003-04-09,2.665,2.87,2.669,2.983
2003-04-10,2.614,2.766,2.581,2.862
2003-04-11,2.675,2.679,2.537,2.712
2003-04-12,2.791,2.631,2.507,2.545
2003-04-13,2.857,2.572,2.453,2.364
2003-04-14,2.871,2.462,2.426,2.225
2003-04-15,3.022,2.449,2.394,2.001
2003-04-16,3.185,2.758,2.523,1.99
2003-04-17,3.37,3.16,2.795,2.328
2003-04-18,3.246,3.165,2.756,2.307
2003-04-19,3.252,3.143,2.709,2.173
2003-04-20,3.186,2.975,2.579,1.949
2003-04-21,3.027,2.578,2.502,1.827
2003-04-22,2.979,2.387,2.559,1.8
2003-04-23,2.954,2.298,2.477,1.742
2003-04-24,2.909,2.185,2.331,1.55
2003-04-25,2.881,2.06,2.159,1.334
2003-04-26,2.853,1.953,2.022,1.195
2003-04-27,3.051,1.933,1.984,1.146
2003-04-28,3.097,1.889,1.915,1.061
2003-04-29,3.175,1.902,1.915,0.973
2003-04-30,2.868,1.819,1.929,0.85
2003-05-01,2.967,1.83,1.935,0.883
2003-05-02,3.26,1.919,2.044,0.889
2003-05-03,3.277,1.934,2.051,0.817
2003-05-04,3.555,2.033,2.214,1.007
2003-05-05,3.631,2.128,2.331,1.031
2003-05-06,3.699,2.195,2.338,1.014
2003-05-07,3.922,2.237,2.328,0.973
2003-05-08,4.076,2.224,2.162,0.883
2003-05-09,4.181,2.124,2.123,0.984
2003-05-10,4.126,2.016,2.288,1.094
2003-05-11,4.104,2.035,2.482,1.146
2003-05-12,4.092,2.197,2.762,1.168
2003-05-13,4.207,2.323,2.718,1.024
2003-05-14,4.326,2.288,2.57,0.932
2003-05-15,4.383,2.233,2.485,0.894
2003-05-16,4.56,2.285,2.619,0.941
2003-05-17,4.9,2.498,2.906,0.922
2003-05-18,5.17,2.621,2.895,0.842
2003-05-19,5.366,2.638,2.908,0.858
2003-05-20,5.464,2.602,2.928,0.778
2003-05-21,5.425,2.471,2.761,0.638
2003-05-22,5.444,2.424,2.726,0.65
2003-05-23,5.645,2.533,3.018,0.88
2003-05-24,6.124,2.916,3.459,1.116
2003-05-25,6.76,3.47,3.911,1.457
2003-05-26,7.097,3.858,4.302,1.798
2003-05-27,7.286,4.098,4.656,2.178
2003-05-28,7.389,4.366,5.062,2.381
2003-05-29,7.388,4.508,5.174,2.347
2003-05-30,7.236,4.176,4.649,1.82
2003-05-31,7.115,3.83,4.185,1.685
2003-06-01,7.142,3.835,4.303,1.792
2003-06-02,7.29,3.977,4.39,1.647
2003-06-03,6.052,3.166,3.388,0.681
2003-06-04,4.892,2.326,2.559,0.161
2003-06-05,4.699,2.139,2.271,0.144
2003-06-06,5.11,2.208,2.374,0.258
2003-06-07,4.817,2.143,2.178,0.177
2003-06-08,5.135,2.218,2.171,0.295
2003-06-09,5.643,2.454,2.559,0.589
2003-06-10,6.219,2.75,2.985,0.807
2003-06-11,6.457,2.859,3.054,0.898
2003-06-12,6.46,2.888,3.103,0.935
2003-06-13,6.302,2.9,2.961,0.932
2003-06-14,6.604,3.064,3.147,1.054
2003-06-15,7.013,3.289,3.354,1.152
2003-06-16,7.355,3.612,3.886,1.487
2003-06-17,7.812,4.173,4.605,1.694
2003-06-18,7.895,3.948,4.153,1.459
2003-06-19,7.361,3.44,3.465,1.158
2003-06-20,6.646,3.073,2.974,0.923
2003-06-21,6.706,2.969,2.837,0.991
2003-06-22,7.035,3.12,3.027,1.096
2003-06-23,7.396,3.309,3.234,1.154
2003-06-24,7.693,3.436,3.329,1.178
2003-06-25,7.987,3.542,3.546,1.274
2003-06-26,8.154,3.623,3.769,1.346
2003-06-27,8.195,3.656,3.952,1.456
2003-06-28,8.165,3.71,4.1,1.551
2003-06-29,8.143,3.76,4.118,1.694
2003-06-30,8.264,3.903,4.286,1.764
2003-07-01,8.27,3.981,4.332,1.671
2003-07-02,8.152,3.886,4.097,1.611
2003-07-03,8.025,3.835,3.984,1.614
2003-07-04,7.601,3.678,3.897,1.507
2003-07-05,7.304,3.509,3.611,1.444
2003-07-06,7.065,3.369,3.472,1.446
2003-07-07,6.826,3.304,3.309,1.457
2003-07-08,7.053,3.418,3.403,1.529
2003-07-09,7.194,3.503,3.571,1.521
2003-07-10,7.081,3.407,3.388,1.484
2003-07-11,7.152,3.401,3.481,1.544
2003-07-12,7.533,3.471,3.682,1.542
2003-07-13,7.373,3.369,3.667,1.485
2003-07-14,6.778,3.206,3.553,1.491
2003-07-15,6.326,3.076,3.369,1.529
2003-07-16,6.23,3.028,3.366,1.562
2003-07-17,6.356,3.07,3.482,1.525
2003-07-18,6.44,3.07,3.478,1.455
2003-07-19,6.445,3.016,3.424,1.404
2003-07-20,6.41,2.975,3.346,1.357
2003-07-21,6.426,2.929,3.331,1.329
2003-07-22,6.506,2.932,3.407,1.279
2003-07-23,6.29,2.826,3.401,1.15
2003-07-24,5.675,2.638,3.246,1.048
2003-07-25,5.424,2.586,3.217,1.023
2003-07-26,4.651,2.342,3.02,0.932
2003-07-27,4.319,2.196,2.835,0.93
2003-07-28,3.864,2.011,2.926,0.919
2003-07-29,3.347,1.819,2.856,0.951
2003-07-30,3.559,1.954,2.537,1.027
2003-07-31,3.977,2.142,2.412,1.114
2003-08-01,4.341,2.296,2.483,1.19
2003-08-02,4.584,2.393,2.645,1.234
2003-08-03,4.801,2.466,2.746,1.245
2003-08-04,5.014,2.455,2.862,1.291
2003-08-05,5.345,2.475,3.081,1.41
2003-08-06,5.777,2.634,3.473,1.663
2003-08-07,5.891,2.85,3.947,2.061
2003-08-08,5.573,3.051,4.309,2.561
2003-08-09,5.676,3.514,4.787,3.052
2003-08-10,6.057,4.018,5.187,3.474
2003-08-11,6.314,4.287,5.482,3.529
2003-08-12,6.096,4.144,5.178,3.21
2003-08-13,6.329,4.252,5.066,3.371
2003-08-14,6.582,4.383,5.129,3.28
2003-08-15,6.9,4.552,5.213,3.199
2003-08-16,7.292,4.772,5.4,3.08
2003-08-17,7.501,4.677,5.197,2.716
2003-08-18,7.7,4.535,4.975,2.721
2003-08-19,8.047,4.754,5.339,2.854
2003-08-20,8.456,4.885,5.364,2.625
2003-08-21,8.828,4.894,5.3,2.674
2003-08-22,9.189,5.084,5.515,2.768
2003-08-23,9.004,4.91,5.343,2.602
2003-08-24,8.513,4.598,4.893,2.634
2003-08-25,8.272,4.516,4.811,2.816
2003-08-26,8.201,4.619,4.898,2.833
2003-08-27,8.575,4.796,5.019,2.816
2003-08-28,8.445,4.677,4.848,2.574
2003-08-29,8.305,4.53,4.514,2.474
2003-08-30,8.283,4.458,4.573,2.466
2003-08-31,7.57,4.223,4.253,2.308
2003-09-01,7.735,4.25,4.32,2.589
2003-09-02,7.672,4.324,4.634,2.812
2003-09-03,7.96,4.71,5.14,3.26
2003-09-04,8.793,5.514,6.023,3.911
2003-09-05,9.649,6.112,6.726,4.548
2003-09-06,9.934,6.529,7.311,5.373
2003-09-07,10.486,7.344,8.12,6.131
2003-09-08,11.149,8.023,8.631,6.457
2003-09-09,11.762,8.662,9.175,6.862
2003-09-10,12.339,9.393,9.702,7.041
2003-09-11,12.86,9.714,9.825,7.051
2003-09-12,13.382,10.325,10.392,7.481
2003-09-13,13.903,10.725,10.774,7.838
2003-09-14,14.278,10.982,11.241,8.451
2003-09-15,14.489,11.269,11.618,8.912
2003-09-16,14.598,11.524,11.9,9.154
2003-09-17,14.701,11.693,12.003,9.013
2003-09-18,14.803,11.694,11.963,8.863
2003-09-19,15.047,11.904,12.117,8.7
2003-09-20,15.384,12.065,12.131,8.573
2003-09-21,15.649,12.113,12.244,8.724
2003-09-22,15.748,12.263,12.572,9.268
2003-09-23,15.882,12.752,13.143,10.052
2003-09-24,16.249,13.085,13.437,10.27
2003-09-25,16.159,12.967,13.429,10.261
2003-09-26,16.323,13.217,13.574,9.84
2003-09-27,16.534,13.245,13.442,9.183
2003-09-28,17.06,13.614,13.605,9.159
2003-09-29,17.441,14.03,14.076,9.542
2003-09-30,17.402,13.758,13.785,9.241
2003-10-01,17.152,13.188,13.295,8.273
2003-10-02,17.086,12.713,12.67,7.241
2003-10-03,16.931,12.135,11.607,6.066
2003-10-04,16.235,11.137,9.292,4.701
2003-10-05,15.992,10.427,8.504,4.437
2003-10-06,14.984,9.217,7.239,4.135
2003-10-07,14.434,8.535,7.118,4.505
2003-10-08,13.765,8.183,7.141,4.839
2003-10-09,12.024,7.628,6.887,5.13
2003-10-10,11.264,7.544,6.914,5.397
2003-10-11,11.669,7.763,7,5.576
2003-10-12,11.951,7.825,7.081,5.69
2003-10-13,12.217,7.774,7.207,5.661
2003-10-14,12.363,7.696,7.409,5.652
2003-10-15,12.719,8.137,8.412,5.847
2003-10-16,12.816,8.199,8.112,5.556
2003-10-17,10.217,7.091,7.049,5.163
2003-10-18,9.548,6.758,6.744,5.1
2003-10-19,9.862,6.882,6.876,5.251
2003-10-20,10.21,7.234,7.16,5.218
2003-10-21,10.046,7.272,6.939,5.031
2003-10-22,9.822,7.172,6.65,5.061
2003-10-23,9.706,7.125,6.342,5.142
2003-10-24,9.767,7.19,6.372,5.221
2003-10-25,9.045,7.238,6.454,5.356
2003-10-26,9.005,7.275,6.594,5.425
2003-10-27,9.26,7.474,6.843,5.44
2003-10-28,9.14,7.636,7.237,5.339
2003-10-29,8.687,7.466,7.297,5.304
2003-10-30,9.044,7.697,7.402,5.288
2003-10-31,8.546,7.577,7.383,5.313
2003-11-01,8.586,7.637,7.266,5.466
2003-11-02,8.764,7.75,7.43,5.697
2003-11-03,8.882,7.841,7.514,5.97
2003-11-04,8.949,7.908,7.639,6.063
2003-11-05,8.917,8.041,8.042,6.505
2003-11-06,8.998,8.088,8.191,6.613
2003-11-07,9.03,7.998,8.33,7.172
2003-11-08,8.926,8.113,8.559,7.689
2003-11-09,8.261,8.115,8.225,7.475
2003-11-10,7.691,7.899,8.037,7.563
2003-11-11,7.6,7.742,7.853,7.215
2003-11-12,7.696,7.754,7.826,7.051
2003-11-13,7.804,7.759,7.772,6.973
2003-11-14,7.914,7.826,7.738,6.944
2003-11-15,7.326,7.225,7.439,6.269
2003-11-16,6.741,6.639,6.964,5.832
2003-11-17,6.486,6.69,6.801,5.885
2003-11-18,6.504,6.721,6.809,5.997
2003-11-19,6.595,6.764,6.812,6.159
2003-11-20,6.763,6.832,6.844,6.395
2003-11-21,6.911,6.898,6.933,6.71
2003-11-22,6.976,6.941,7.028,6.941
2003-11-23,7.086,7.067,7.257,7.158
2003-11-24,7.322,7.324,7.418,7.437
2003-11-25,7.492,7.48,7.555,7.622
2003-11-26,7.628,7.606,7.627,7.686
2003-11-27,7.645,7.653,7.622,7.674
2003-11-28,7.646,7.642,7.621,7.659
2003-11-29,7.722,7.674,7.628,7.654
2003-11-30,7.461,7.488,7.524,7.4
2003-12-01,7.139,7,7.199,6.808
2003-12-02,6.581,6.338,6.871,6.208
2003-12-03,5.971,5.974,6.438,5.807
2003-12-04,5.4,5.887,6.139,5.655
2003-12-05,4.965,5.699,5.838,5.395
2003-12-06,5.09,5.699,5.609,5.348
2003-12-07,5.204,5.457,5.24,5.541
2003-12-08,5.19,5.359,5.154,5.334
2003-12-09,5.101,5.245,5.159,5.299
2003-12-10,5.006,5.295,5.085,5.244
2003-12-11,5.031,5.26,5.132,5.303
2003-12-12,5.391,5.404,5.241,5.548
2003-12-13,5.368,5.565,5.225,5.466
2003-12-14,5.025,5.294,5.005,5.412
2003-12-15,4.827,5.15,4.91,5.3
2003-12-16,4.773,5.108,4.888,5.334
2003-12-17,4.587,4.956,4.818,5.208
2003-12-18,4.79,5.086,4.855,5.109
2003-12-19,4.87,5.111,4.728,5.14
2003-12-20,4.798,5.08,4.733,4.904
2003-12-21,4.641,4.959,4.729,4.913
2003-12-22,4.614,4.812,4.59,4.855
2003-12-23,4.833,4.921,4.507,4.744
2003-12-24,4.893,4.998,4.557,4.763
2003-12-25,4.916,5.033,4.686,4.858
2003-12-26,4.773,4.91,4.831,4.968
2003-12-27,4.726,4.864,4.744,4.913
2003-12-28,4.541,4.842,4.66,4.872
2003-12-29,4.51,4.823,4.639,4.833
2003-12-30,4.584,4.853,4.671,4.873
2003-12-31,4.608,4.787,4.618,4.961
2004-01-01,4.699,4.769,4.432,5.011
2004-01-02,4.579,4.708,4.277,4.866
2004-01-03,4.303,4.558,4.246,4.761
2004-01-04,4.3,4.55,4.29,4.732
2004-01-05,4.283,4.53,4.356,4.776
2004-01-06,4.135,4.461,4.302,4.694
2004-01-07,3.96,4.323,4.176,4.677
2004-01-08,3.714,3.922,3.564,4.459
2004-01-09,3.485,3.778,2.891,3.691
2004-01-10,2.878,3.394,2.646,3.189
2004-01-11,2.236,3.084,2.467,2.914
2004-01-12,2.162,2.817,2.25,3.068
2004-01-13,2.334,2.645,2.208,3.351
2004-01-14,2.296,2.463,2.092,3.035
2004-01-15,2.608,2.693,1.334,2.088
2004-01-16,1.973,2.535,1.299,1.696
2004-01-17,1.585,1.987,1.23,1.585
2004-01-18,1.535,1.815,1.327,1.336
2004-01-19,1.463,1.888,1.239,1.3
2004-01-20,1.558,1.792,1.171,1.693
2004-01-21,1.792,1.643,1.1,1.743
2004-01-22,1.437,1.584,1.272,1.717
2004-01-23,1.523,1.617,1.348,1.826
2004-01-24,1.637,1.557,1.174,1.8
2004-01-25,1.392,1.424,0.857,1.483
2004-01-26,0.551,0.994,0.507,0.982
2004-01-27,-0.173,0.751,0.254,0.255
2004-01-28,0.092,0.952,0.083,-0.132
2004-01-29,0.407,0.974,-0.051,-0.149
2004-01-30,0.232,0.664,-0.13,0.157
2004-01-31,0.384,0.651,-0.11,0.185
2004-02-01,0.204,0.399,-0.113,0.214
2004-02-02,0.035,0.291,-0.107,0
2004-02-03,0.152,0.27,-0.076,0.01
2004-02-04,0.243,0.245,0.041,0.183
2004-02-05,0.341,0.279,0.076,0.282
2004-02-06,0.26,0.339,-0.027,0.116
2004-02-07,0.393,0.443,0.051,0.108
2004-02-08,0.529,0.552,0.18,0.221
2004-02-09,0.33,0.436,0.069,0.213
2004-02-10,0.607,0.593,0.101,0.297
2004-02-11,0.736,0.742,0.254,0.369
2004-02-12,0.681,0.71,0.324,0.396
2004-02-13,0.586,0.641,0.317,0.407
2004-02-14,0.684,0.699,0.424,0.521
2004-02-15,0.703,0.728,0.542,0.633
2004-02-16,0.415,0.566,0.387,0.512
2004-02-17,0.132,0.397,0.207,0.325
2004-02-18,0.166,0.383,0.202,0.236
2004-02-19,0.118,0.301,-0.015,0.078
2004-02-20,-0.288,-0.118,-0.243,0.037
2004-02-21,-0.222,-0.052,-0.229,0.021
2004-02-22,-0.176,-0.078,-0.256,-0.086
2004-02-23,-0.252,-0.178,-0.373,-0.276
2004-02-24,-0.316,-0.328,-0.501,-0.475
2004-02-25,-0.305,-0.406,-0.541,-0.577
2004-02-26,-0.417,-0.473,-0.58,-0.614
2004-02-27,-0.719,-0.62,-0.702,-0.669
2004-02-28,-0.841,-0.662,-0.798,-0.811
2004-02-29,-0.809,-0.682,-0.858,-0.879
2004-03-01,-0.726,-0.707,-0.818,-0.823
2004-03-02,-0.637,-0.716,-0.746,-0.751
2004-03-03,-0.393,-0.608,-0.638,-0.656
2004-03-04,-0.179,-0.417,-0.48,-0.511
2004-03-05,-0.051,-0.294,-0.373,-0.431
2004-03-06,0.029,-0.226,-0.294,-0.368
2004-03-07,0.027,-0.134,-0.17,-0.265
2004-03-08,0.108,-0.024,-0.052,-0.176
2004-03-09,-0.056,-0.111,-0.121,-0.179
2004-03-10,-0.061,-0.135,-0.21,-0.258
2004-03-11,-0.023,-0.139,-0.194,-0.27
2004-03-12,-0.138,-0.226,-0.215,-0.32
2004-03-13,0.002,-0.186,-0.165,-0.323
2004-03-14,0.128,-0.04,-0.041,-0.208
2004-03-15,0.2,0.063,0.056,-0.089
2004-03-16,0.185,0.128,0.219,0.103
2004-03-17,0.262,0.207,0.274,0.18
2004-03-18,0.111,0.153,0.103,0.125
2004-03-19,0.098,0.118,0.012,0.065
2004-03-20,0.096,0.094,-0.017,-0.024
2004-03-21,0.086,0.026,-0.054,-0.123
2004-03-22,0.251,0.122,0.04,-0.074
2004-03-23,0.4,0.3,0.207,0.087
2004-03-24,0.466,0.43,0.384,0.305
2004-03-25,0.652,0.554,0.555,0.478
2004-03-26,0.839,0.672,0.692,0.599
2004-03-27,0.956,0.761,0.824,0.7
2004-03-28,1.102,0.861,0.954,0.79
2004-03-29,1.241,1.018,1.121,0.941
2004-03-30,1.284,1.119,1.233,1.043
2004-03-31,1.448,1.204,1.313,1.087
2004-04-01,1.609,1.245,1.355,1.089
2004-04-02,1.77,1.305,1.431,1.109
2004-04-03,1.683,1.344,1.538,1.193
2004-04-04,1.696,1.346,1.548,1.167
2004-04-05,1.716,1.317,1.532,1.132
2004-04-06,1.789,1.312,1.489,1.091
2004-04-07,1.785,1.328,1.437,1.088
2004-04-08,1.755,1.341,1.464,1.158
2004-04-09,1.816,1.401,1.527,1.225
2004-04-10,1.918,1.472,1.591,1.275
2004-04-11,1.954,1.559,1.657,1.379
2004-04-12,1.934,1.626,1.727,1.528
2004-04-13,2.023,1.689,1.769,1.625
2004-04-14,2.299,1.798,1.851,1.728
2004-04-15,2.339,1.911,1.972,2.037
2004-04-16,2.367,1.963,2.041,2.147
2004-04-17,2.484,2.014,2.115,2.038
2004-04-18,2.573,2.06,2.184,2.149
2004-04-19,2.725,2.146,2.236,2.23
2004-04-20,2.638,2.321,2.486,2.707
2004-04-21,2.719,2.584,2.739,2.979
2004-04-22,2.904,2.607,2.753,2.874
2004-04-23,2.906,2.66,2.78,2.914
2004-04-24,2.888,2.683,2.788,2.916
2004-04-25,2.895,2.665,2.76,2.847
2004-04-26,2.906,2.638,2.764,2.801
2004-04-27,2.842,2.603,2.734,2.784
2004-04-28,2.782,2.617,2.737,2.833
2004-04-29,2.85,2.661,2.776,2.838
2004-04-30,3.055,2.762,2.816,2.863
2004-05-01,3.145,2.902,2.958,3.052
2004-05-02,3.28,2.962,3.095,3.139
2004-05-03,3.489,3.01,3.151,3.193
2004-05-04,3.668,3.044,3.169,3.203
2004-05-05,3.675,3.101,3.279,3.281
2004-05-06,3.771,3.242,3.47,3.384
2004-05-07,3.903,3.388,3.615,3.455
2004-05-08,3.781,3.452,3.7,3.519
2004-05-09,3.828,3.539,3.823,3.547
2004-05-10,3.53,3.399,3.875,3.618
2004-05-11,3.634,3.355,3.947,3.648
2004-05-12,3.592,3.246,3.867,3.628
2004-05-13,3.676,3.169,3.819,3.613
2004-05-14,3.873,3.157,3.837,3.593
2004-05-15,4.072,3.237,3.934,3.576
2004-05-16,4.063,3.244,3.916,3.549
2004-05-17,4.244,3.371,3.879,3.423
2004-05-18,4.686,3.511,3.971,3.073
2004-05-19,5.111,3.635,3.695,2.385
2004-05-20,4.989,3.614,3.361,2.006
2004-05-21,5.322,3.389,3.342,1.9
2004-05-22,5.435,3.35,3.284,1.712
2004-05-23,5.603,3.311,3.317,1.8
2004-05-24,5.717,3.292,3.456,1.918
2004-05-25,6.067,3.507,3.791,2.156
2004-05-26,6.489,4.067,4.647,2.733
2004-05-27,6.541,4.651,5.529,3.272
2004-05-28,6.456,4.899,5.864,3.626
2004-05-29,6.456,5.073,5.898,3.78
2004-05-30,6.535,4.865,5.526,3.574
2004-05-31,6.677,4.698,5.28,3.451
2004-06-01,6.776,4.88,5.414,3.402
2004-06-02,6.884,5.068,5.432,3.265
