"Date","66 m","78 m","92 m","110 m","131 m","156 m","186 m","266 m","380 m"
2009-05-28,1.151,1.466,1.717,2.325,2.873,3.52,4.603,4.945,4.859
2009-05-29,1.172,1.491,1.689,2.32,2.869,3.519,4.617,4.948,4.861
2009-05-30,1.191,1.489,1.672,2.317,2.873,3.531,4.63,4.973,4.862
2009-05-31,1.215,1.493,1.756,2.365,2.893,3.564,4.578,5.013,4.862
2009-06-01,1.255,1.525,1.846,2.401,2.929,3.6,4.612,5.036,4.865
2009-06-02,1.293,1.54,1.914,2.445,2.985,3.666,4.68,5.09,4.865
2009-06-03,1.34,1.592,1.982,2.48,3.058,3.73,4.728,5.123,4.868
2009-06-04,1.39,1.617,1.969,2.476,3.088,3.775,4.796,5.162,4.868
2009-06-05,1.432,1.645,1.946,2.493,3.116,3.817,4.845,5.189,4.868
2009-06-06,1.472,1.672,1.935,2.518,3.143,3.852,4.891,5.21,4.87
2009-06-07,1.529,1.704,1.94,2.546,3.2,3.909,4.962,5.226,4.872
2009-06-08,1.543,1.752,1.984,2.582,3.278,3.983,5.035,5.239,4.875
2009-06-09,1.596,1.81,2.019,2.606,3.304,4.019,5.057,5.259,4.877
2009-06-10,1.652,1.854,2.028,2.633,3.339,4.049,5.096,5.277,4.881
2009-06-11,1.666,1.88,2.023,2.639,3.357,4.057,5.126,5.301,4.889
2009-06-12,1.679,1.903,2.015,2.635,3.353,4.041,5.13,5.328,4.897
2009-06-13,1.677,1.91,2.038,2.633,3.36,4.032,5.149,5.353,4.902
2009-06-14,1.685,1.926,2.027,2.625,3.35,4.012,5.139,5.378,4.906
2009-06-15,1.702,1.932,1.983,2.646,3.357,4.01,5.17,5.392,4.916
2009-06-16,1.7,1.943,1.943,2.624,3.34,3.972,5.165,5.42,4.922
2009-06-17,1.703,1.951,1.91,2.613,3.309,3.94,5.126,5.439,4.929
2009-06-18,1.708,1.956,1.904,2.619,3.306,3.941,5.103,5.448,4.93
2009-06-19,1.713,1.962,1.908,2.631,3.312,3.953,5.104,5.455,4.93
2009-06-20,1.724,1.972,1.897,2.646,3.321,3.962,5.101,5.462,4.931
2009-06-21,1.729,1.975,1.885,2.652,3.324,3.966,5.089,5.467,4.934
2009-06-22,1.752,1.982,1.894,2.674,3.355,3.979,5.092,5.464,4.938
2009-06-23,1.785,2.008,1.963,2.726,3.486,4.045,5.247,5.444,4.94
2009-06-24,1.811,2.038,2.024,2.738,3.549,4.089,5.323,5.435,4.94
2009-06-25,1.845,2.063,2.074,2.767,3.575,4.134,5.359,5.439,4.943
2009-06-26,1.874,2.093,2.104,2.791,3.602,4.212,5.412,5.448,4.945
2009-06-27,1.918,2.131,2.085,2.82,3.627,4.279,5.424,5.457,4.951
2009-06-28,1.956,2.177,2.078,2.856,3.699,4.363,5.461,5.463,4.959
2009-06-29,1.993,2.236,2.103,2.909,3.788,4.456,5.514,5.475,4.968
2009-06-30,2.032,2.298,2.165,2.985,3.886,4.554,5.631,5.497,4.977
2009-07-01,2.076,2.376,2.331,3.119,4.027,4.705,5.794,5.528,4.987
2009-07-02,2.123,2.462,2.47,3.199,4.112,4.862,5.849,5.549,4.996
2009-07-03,2.185,2.526,2.528,3.256,4.172,4.961,5.873,5.566,5.003
2009-07-04,2.238,2.575,2.523,3.263,4.209,4.993,5.868,5.579,5.008
2009-07-05,2.288,2.608,2.49,3.273,4.266,5.021,5.856,5.596,5.014
2009-07-06,2.322,2.639,2.483,3.293,4.331,5.068,5.862,5.605,5.017
2009-07-07,2.399,2.695,2.462,3.329,4.423,5.112,5.847,5.624,5.024
2009-07-08,2.468,2.747,2.461,3.379,4.512,5.15,5.835,5.652,5.032
2009-07-09,2.55,2.794,2.463,3.402,4.497,5.147,5.812,5.701,5.031
2009-07-10,2.6,2.819,2.473,3.424,4.464,5.157,5.827,5.747,5.027
2009-07-11,2.63,2.838,2.442,3.391,4.382,5.14,5.858,5.787,5.016
2009-07-12,2.647,2.851,2.389,3.323,4.237,5.055,5.872,5.812,5.002
2009-07-13,2.627,2.843,2.331,3.237,4.058,4.89,5.846,5.8,4.989
2009-07-14,2.573,2.816,2.302,3.172,3.912,4.744,5.803,5.752,4.977
2009-07-15,2.515,2.791,2.308,3.104,3.849,4.642,5.621,5.69,4.971
2009-07-16,2.46,2.769,2.207,3.042,3.826,4.598,5.353,5.612,4.961
2009-07-17,2.375,2.727,2.132,3.005,3.809,4.553,5.098,5.536,4.955
2009-07-18,2.274,2.679,2.063,2.963,3.774,4.489,4.853,5.478,4.949
2009-07-19,2.164,2.624,2.013,2.931,3.709,4.417,4.728,5.473,4.943
2009-07-20,2.082,2.563,2.017,2.9,3.647,4.359,4.702,5.495,4.937
2009-07-21,2.044,2.528,2.06,2.887,3.636,4.338,4.705,5.515,4.931
2009-07-22,2.041,2.524,2.057,2.876,3.639,4.333,4.714,5.537,4.926
2009-07-23,2.026,2.498,2.012,2.873,3.653,4.341,4.73,5.557,4.927
2009-07-24,2.031,2.455,1.987,2.871,3.677,4.33,4.696,5.571,4.932
2009-07-25,2.019,2.42,1.998,2.85,3.673,4.298,4.631,5.568,4.937
2009-07-26,2.031,2.409,1.932,2.818,3.655,4.271,4.648,5.568,4.94
2009-07-27,1.999,2.395,1.943,2.813,3.678,4.233,4.613,5.558,4.945
2009-07-28,1.988,2.424,1.93,2.823,3.673,4.235,4.606,5.555,4.951
2009-07-29,1.98,2.446,1.929,2.847,3.718,4.238,4.572,5.542,4.955
2009-07-30,1.956,2.434,1.923,2.901,3.776,4.275,4.567,5.538,4.961
2009-07-31,1.974,2.429,1.93,2.905,3.804,4.281,4.527,5.52,4.968
2009-08-01,1.949,2.416,1.945,2.936,3.849,4.302,4.502,5.511,4.975
2009-08-02,1.959,2.389,1.959,2.963,3.861,4.324,4.521,5.511,4.978
2009-08-03,1.924,2.354,1.98,2.994,3.873,4.34,4.534,5.511,4.98
2009-08-04,1.904,2.32,2.004,2.985,3.853,4.342,4.555,5.51,4.983
2009-08-05,1.844,2.279,2.021,2.99,3.847,4.357,4.576,5.513,4.988
2009-08-06,1.784,2.232,2.045,2.989,3.83,4.361,4.622,5.522,4.987
2009-08-07,1.74,2.204,2.058,2.996,3.824,4.37,4.639,5.533,4.989
2009-08-08,1.681,2.149,2.058,3.022,3.841,4.392,4.691,5.545,4.988
2009-08-09,1.631,2.106,2.063,3.031,3.864,4.395,4.732,5.557,4.988
2009-08-10,1.573,2.055,2.054,3.053,3.898,4.41,4.751,5.569,4.987
2009-08-11,1.518,2.002,2.052,3.049,3.94,4.426,4.802,5.583,4.984
2009-08-12,1.437,1.931,2.047,3.057,3.988,4.438,4.888,5.596,4.983
2009-08-13,1.34,1.856,2.036,3.059,4.027,4.438,4.976,5.608,4.99
2009-08-14,1.264,1.803,2.019,3.011,4.005,4.408,5.029,5.637,5
2009-08-15,1.199,1.737,2.004,2.987,3.982,4.407,5.039,5.656,5.011
2009-08-16,1.152,1.686,1.984,2.97,3.971,4.4,5.046,5.677,5.021
2009-08-17,1.127,1.632,1.976,2.99,3.995,4.418,5.012,5.686,5.032
2009-08-18,1.087,1.581,1.978,3.009,4.038,4.441,5.035,5.701,5.042
2009-08-19,1.063,1.553,1.973,3.002,4.057,4.436,5.057,5.727,5.05
2009-08-20,1.08,1.574,1.969,2.997,4.058,4.447,5.026,5.75,5.046
2009-08-21,1.095,1.59,1.988,3.034,4.084,4.481,5.048,5.756,5.034
2009-08-22,1.099,1.577,2.022,3.076,4.117,4.502,5.119,5.764,5.022
2009-08-23,1.108,1.59,2.025,3.046,4.1,4.491,5.137,5.794,5.013
2009-08-24,1.13,1.548,2.087,3.112,4.14,4.552,5.309,5.766,4.999
2009-08-25,1.157,1.598,2.154,3.154,4.193,4.614,5.6,5.745,4.986
2009-08-26,1.22,1.655,2.16,3.181,4.184,4.631,5.737,5.744,4.98
2009-08-27,1.316,1.74,2.18,3.124,4.162,4.658,5.784,5.786,4.991
2009-08-28,1.476,1.784,2.177,3.067,4.143,4.638,5.682,5.844,5.005
2009-08-29,1.557,1.838,2.184,3.094,4.239,4.616,5.511,5.918,5.024
2009-08-30,1.638,1.872,2.286,3.206,4.307,4.713,5.583,5.98,5.044
2009-08-31,1.762,1.915,2.212,3.164,4.403,4.845,5.894,6.044,5.058
2009-09-01,1.774,1.94,2.236,3.17,4.364,4.885,6.066,6.059,5.063
2009-09-02,1.751,1.959,2.256,3.173,4.326,4.88,6.1,6.097,5.067
2009-09-03,1.76,1.985,2.25,3.175,4.277,4.823,6.032,6.142,5.071
2009-09-04,1.77,2.005,2.255,3.15,4.268,4.794,5.978,6.188,5.078
2009-09-05,1.802,2.029,2.268,3.183,4.297,4.826,6.093,6.184,5.081
2009-09-06,1.837,2.063,2.282,3.22,4.371,4.873,6.257,6.169,5.082
2009-09-07,1.866,2.112,2.316,3.257,4.436,4.918,6.39,6.183,5.081
2009-09-08,1.895,2.145,2.324,3.235,4.407,4.914,6.375,6.248,5.092
2009-09-09,1.934,2.173,2.374,3.289,4.413,4.939,6.384,6.256,5.104
2009-09-10,1.98,2.214,2.463,3.364,4.492,4.988,6.467,6.239,5.105
2009-09-11,2.006,2.254,2.526,3.406,4.53,5.021,6.477,6.308,5.11
2009-09-12,2.04,2.27,2.532,3.39,4.487,5.016,6.404,6.368,5.123
2009-09-13,2.076,2.296,2.559,3.434,4.514,5.056,6.472,6.35,5.129
2009-09-14,2.098,2.31,2.564,3.413,4.482,5.029,6.475,6.361,5.122
2009-09-15,2.118,2.315,2.565,3.404,4.438,5.006,6.435,6.379,5.128
2009-09-16,2.166,2.326,2.608,3.44,4.404,4.994,6.352,6.373,5.134
2009-09-17,2.2,2.349,2.676,3.498,4.465,5.068,6.446,6.344,5.121
2009-09-18,2.234,2.377,2.695,3.49,4.464,5.081,6.439,6.366,5.109
2009-09-19,2.281,2.432,2.751,3.555,4.559,5.189,6.587,6.346,5.103
2009-09-20,2.353,2.501,2.728,3.585,4.623,5.228,6.697,6.305,5.098
2009-09-21,2.397,2.561,2.743,3.626,4.633,5.237,6.717,6.3,5.084
2009-09-22,2.449,2.608,2.802,3.675,4.619,5.243,6.673,6.313,5.072
2009-09-23,2.476,2.638,2.818,3.679,4.651,5.275,6.668,6.35,5.069
2009-09-24,2.503,2.649,2.802,3.643,4.619,5.274,6.668,6.384,5.085
2009-09-25,2.548,2.677,2.828,3.692,4.638,5.3,6.721,6.334,5.096
2009-09-26,2.605,2.767,2.868,3.793,4.8,5.396,6.941,6.307,5.103
2009-09-27,2.624,2.835,2.877,3.796,4.881,5.441,7.082,6.42,5.118
2009-09-28,2.654,2.846,2.879,3.773,4.846,5.441,7.047,6.492,5.138
2009-09-29,2.693,2.868,2.893,3.8,4.853,5.471,7.065,6.506,5.16
2009-09-30,2.706,2.875,2.89,3.787,4.859,5.481,7.102,6.514,5.174
2009-10-01,2.7,2.855,2.883,3.775,4.794,5.454,7.048,6.513,5.181
2009-10-02,2.704,2.846,2.903,3.795,4.782,5.457,7.018,6.495,5.184
2009-10-03,2.699,2.838,2.906,3.785,4.814,5.476,7.06,6.492,5.187
2009-10-04,2.686,2.832,2.893,3.769,4.796,5.45,7.045,6.492,5.194
2009-10-05,2.717,2.89,2.938,3.845,4.86,5.5,7.081,6.461,5.194
2009-10-06,2.836,3.118,3.139,4.03,5.17,5.798,7.308,6.382,5.191
2009-10-07,2.853,3.136,3.16,4.01,5.164,5.884,7.363,6.396,5.203
2009-10-08,2.856,3.12,3.114,4.04,5.124,5.818,7.313,6.371,5.215
2009-10-09,2.991,3.318,3.218,4.21,5.362,6.071,7.409,6.314,5.224
2009-10-10,3.005,3.324,3.178,4.176,5.381,6.054,7.4,6.429,5.25
2009-10-11,3.011,3.339,3.22,4.213,5.36,6.043,7.346,6.514,5.27
2009-10-12,3.003,3.305,3.214,4.171,5.293,5.96,7.304,6.596,5.305
2009-10-13,2.999,3.286,3.332,4.204,5.164,5.784,7.23,6.675,5.338
2009-10-14,3.002,3.297,3.686,4.344,5.034,5.749,7.032,6.767,5.354
2009-10-15,3.003,3.257,3.677,4.311,4.941,5.705,6.87,6.844,5.354
2009-10-16,3.015,3.31,3.777,4.351,4.958,5.738,6.805,6.876,5.347
2009-10-17,3.123,3.335,3.869,4.426,5.108,5.764,6.863,6.822,5.323
2009-10-18,3.274,3.479,3.901,4.525,5.27,5.793,6.957,6.811,5.304
2009-10-19,3.398,3.534,3.832,4.523,5.232,5.804,6.915,6.851,5.292
2009-10-20,3.413,3.524,3.774,4.504,5.197,5.811,6.883,6.831,5.281
2009-10-21,3.482,3.555,3.696,4.479,5.156,5.757,6.836,6.808,5.282
2009-10-22,3.497,3.548,3.675,4.439,5.117,5.693,6.782,6.833,5.294
2009-10-23,3.492,3.561,3.753,4.456,5.128,5.694,6.739,6.865,5.313
2009-10-24,3.508,3.614,3.91,4.581,5.301,5.907,7.07,6.85,5.323
2009-10-25,3.541,3.645,3.865,4.601,5.335,5.954,7.18,6.914,5.335
2009-10-26,3.552,3.663,3.869,4.568,5.287,5.945,7.161,6.982,5.359
2009-10-27,3.62,3.711,3.766,4.49,5.199,5.817,6.958,7.022,5.397
2009-10-28,3.652,3.746,3.945,4.522,5.14,5.821,6.804,7.078,5.403
2009-10-29,3.618,3.747,3.936,4.514,5.199,5.914,6.989,7.188,5.394
2009-10-30,3.628,3.754,3.798,4.451,5.205,5.926,7.02,7.299,5.404
2009-10-31,3.643,3.734,3.664,4.364,5.135,5.864,7.003,7.37,5.413
2009-11-01,3.63,3.697,3.581,4.263,4.971,5.69,6.738,7.399,5.425
2009-11-02,3.58,3.673,3.504,4.187,4.885,5.531,6.312,7.305,5.439
2009-11-03,3.572,3.661,3.567,4.221,4.863,5.544,6.535,7.297,5.434
2009-11-04,3.598,3.637,3.571,4.209,4.842,5.525,6.813,7.313,5.43
2009-11-05,3.597,3.627,3.542,4.169,4.798,5.476,6.781,7.333,5.452
2009-11-06,3.591,3.63,3.537,4.15,4.75,5.4,6.645,7.37,5.463
2009-11-07,3.659,3.795,3.643,4.277,5.03,5.627,7.439,7.311,5.453
2009-11-08,3.716,3.866,3.594,4.266,5.136,5.65,7.688,7.32,5.48
2009-11-09,3.776,3.853,3.555,4.244,5.068,5.609,7.626,7.39,5.498
2009-11-10,3.75,3.826,3.491,4.205,4.97,5.496,7.408,7.388,5.525
2009-11-11,3.804,3.885,3.484,4.241,5.014,5.555,7.484,7.367,5.52
2009-11-12,3.795,3.877,3.419,4.202,4.987,5.5,7.447,7.327,5.492
2009-11-13,3.796,3.914,3.382,4.183,4.943,5.45,7.37,7.305,5.469
2009-11-14,3.741,3.844,3.334,4.143,4.897,5.395,7.258,7.274,5.456
2009-11-15,3.75,3.853,3.284,4.117,4.862,5.363,7.188,7.257,5.447
2009-11-16,3.738,3.851,3.243,4.098,4.83,5.331,7.119,7.222,5.437
2009-11-17,3.73,3.765,3.27,4.087,4.813,5.306,7.095,7.178,5.433
2009-11-18,3.62,3.752,3.291,4.123,4.829,5.29,6.981,7.152,5.432
2009-11-19,3.651,3.776,3.328,4.15,4.834,5.275,6.872,7.195,5.441
2009-11-20,3.613,3.82,3.418,4.208,4.859,5.336,6.875,7.233,5.466
2009-11-21,3.714,3.837,3.361,4.164,4.869,5.333,6.93,7.264,5.475
2009-11-22,3.727,3.811,3.297,4.105,4.801,5.293,6.859,7.252,5.482
2009-11-23,3.657,3.76,3.237,4.082,4.769,5.271,6.728,7.247,5.478
2009-11-24,3.693,3.773,3.182,4.064,4.756,5.266,6.65,7.267,5.472
2009-11-25,3.645,3.755,3.15,4.034,4.751,5.269,6.596,7.276,5.48
2009-11-26,3.709,3.809,3.118,4.016,4.746,5.285,6.651,7.271,5.468
2009-11-27,3.742,3.784,3.112,3.988,4.724,5.265,6.697,7.237,5.453
2009-11-28,3.702,3.777,3.092,3.992,4.711,5.253,6.712,7.206,5.441
2009-11-29,3.763,3.763,3.137,4.004,4.73,5.272,6.77,7.164,5.432
2009-11-30,3.714,3.682,3.21,4.019,4.738,5.262,6.831,7.108,5.444
2009-12-01,3.527,3.607,3.233,4.059,4.776,5.208,6.753,7.083,5.45
2009-12-02,3.582,3.642,3.275,4.131,4.854,5.265,6.752,7.106,5.449
2009-12-03,3.454,3.55,3.374,4.133,4.824,5.194,6.651,7.134,5.47
2009-12-04,3.454,3.645,3.477,4.193,4.823,5.296,6.667,7.203,5.47
2009-12-05,3.561,3.763,3.433,4.209,4.993,5.403,6.979,7.219,5.444
2009-12-06,3.603,3.731,3.361,4.165,4.944,5.404,7.066,7.238,5.426
2009-12-07,3.641,3.87,3.416,4.265,5.146,5.746,7.321,7.151,5.414
2009-12-08,3.606,3.685,3.365,4.199,5.119,5.799,7.305,7.247,5.421
2009-12-09,3.549,3.794,3.307,4.188,5.104,5.764,7.397,7.324,5.435
2009-12-10,3.552,3.806,3.311,4.203,5.174,5.816,7.474,7.414,5.445
2009-12-11,3.637,4.015,3.351,4.256,5.408,6.085,7.594,7.498,5.45
2009-12-12,3.593,3.717,3.393,4.183,5.28,6.033,7.461,7.533,5.459
2009-12-13,3.428,3.559,3.345,4.139,5.132,5.708,7.444,7.487,5.471
2009-12-14,3.353,3.567,3.578,4.212,4.995,5.505,7.021,7.609,5.481
2009-12-15,3.451,3.83,3.517,4.223,4.997,5.715,7.119,7.916,5.478
2009-12-16,3.626,3.959,3.393,4.169,5.299,5.957,7.766,7.938,5.469
2009-12-17,3.694,3.982,3.466,4.159,5.439,6.193,7.953,7.865,5.456
2009-12-18,3.583,3.744,3.413,4.144,5.237,5.994,7.954,7.721,5.454
2009-12-19,3.562,3.807,3.419,4.191,5.223,6.048,7.928,7.591,5.453
2009-12-20,3.548,3.77,3.417,4.195,5.212,6.038,7.871,7.441,5.466
2009-12-21,3.51,3.764,3.405,4.187,5.195,6.014,7.831,7.323,5.477
2009-12-22,3.582,3.873,3.436,4.313,5.428,6.251,7.776,7.141,5.473
2009-12-23,3.697,4.223,3.503,4.503,5.804,6.739,7.745,7.092,5.479
2009-12-24,3.718,4.202,3.509,4.531,5.827,6.935,7.776,7.166,5.497
2009-12-25,3.635,4.075,3.522,4.555,5.783,6.977,7.772,7.166,5.521
2009-12-26,3.542,4.007,3.486,4.534,5.736,6.952,7.767,7.171,5.539
2009-12-27,3.482,3.969,3.447,4.49,5.692,6.874,7.773,7.213,5.549
2009-12-28,3.448,3.927,3.417,4.446,5.643,6.781,7.773,7.301,5.569
2009-12-29,3.429,3.893,3.391,4.398,5.58,6.711,7.749,7.418,5.592
2009-12-30,3.411,3.775,3.364,4.304,5.472,6.523,7.696,7.472,5.611
2009-12-31,3.366,3.67,3.375,4.253,5.363,6.249,7.553,7.542,5.623
2010-01-01,3.331,3.631,3.617,4.309,5.153,5.921,7.054,7.869,5.641
2010-01-02,3.3,3.656,3.608,4.308,5.004,5.919,7.048,8.387,5.675
2010-01-03,3.316,3.614,3.543,4.316,5.191,5.986,7.73,8.625,5.716
2010-01-04,3.502,3.779,3.763,4.417,5.849,6.461,8.57,8.465,5.672
2010-01-05,3.539,3.824,3.668,4.39,5.702,6.646,8.625,8.387,5.654
2010-01-06,3.446,3.759,3.621,4.36,5.539,6.466,8.662,8.275,5.638
2010-01-07,3.359,3.701,3.569,4.301,5.41,6.224,8.596,8.16,5.615
2010-01-08,3.323,3.665,3.553,4.303,5.37,6.109,8.531,8.087,5.595
2010-01-09,3.303,3.65,3.547,4.322,5.351,6.109,8.48,8.078,5.599
2010-01-10,3.29,3.634,3.548,4.353,5.36,6.156,8.477,8.128,5.614
2010-01-11,3.283,3.623,3.561,4.38,5.373,6.199,8.538,8.216,5.652
2010-01-12,3.276,3.629,3.538,4.298,5.286,6.078,8.463,8.337,5.689
2010-01-13,3.298,3.625,3.562,4.275,5.174,5.896,8.212,8.335,5.758
2010-01-14,3.273,3.596,3.609,4.342,5.185,5.895,8.044,8.245,5.789
2010-01-15,3.247,3.553,3.576,4.347,5.269,5.78,7.942,8.036,5.786
2010-01-16,3.242,3.55,3.488,4.231,5.177,5.676,7.6,7.819,5.784
2010-01-17,3.227,3.534,3.461,4.227,5.093,5.674,7.286,7.652,5.801
2010-01-18,3.263,3.536,3.485,4.158,5.055,5.519,6.965,7.513,5.799
2010-01-19,3.236,3.515,3.597,4.272,5.059,5.622,6.695,7.545,5.801
2010-01-20,3.224,3.492,3.514,4.192,5.069,5.615,6.712,7.574,5.766
2010-01-21,3.209,3.465,3.462,4.156,5.058,5.645,6.709,7.589,5.756
2010-01-22,3.207,3.465,3.416,4.134,5.069,5.663,6.778,7.566,5.737
2010-01-23,3.224,3.458,3.391,4.103,4.99,5.571,6.595,7.562,5.74
2010-01-24,3.224,3.448,3.468,4.167,4.98,5.541,6.416,7.604,5.756
2010-01-25,3.222,3.44,3.543,4.216,5.015,5.58,6.427,7.639,5.765
2010-01-26,3.201,3.423,3.597,4.246,5.029,5.631,6.454,7.689,5.783
2010-01-27,3.164,3.399,3.563,4.161,5.035,5.664,6.554,7.699,5.768
2010-01-28,3.167,3.396,3.476,4.063,4.92,5.568,6.443,7.641,5.763
2010-01-29,3.145,3.378,3.415,4.063,4.842,5.476,6.285,7.59,5.74
2010-01-30,3.086,3.362,3.51,4.084,4.86,5.529,6.46,7.507,5.685
2010-01-31,3.106,3.372,3.565,4.099,4.89,5.502,6.594,7.431,5.691
2010-02-01,3.154,3.381,3.613,4.195,4.936,5.292,6.124,7.439,5.686
2010-02-02,3.179,3.416,3.777,4.284,4.951,5.29,5.926,7.515,5.684
2010-02-03,3.175,3.408,3.856,4.344,4.945,5.356,5.986,7.605,5.729
2010-02-04,3.109,3.34,3.899,4.371,4.992,5.468,6.345,7.669,5.73
2010-02-05,2.988,3.26,3.806,4.33,5.079,5.562,6.784,7.689,5.692
2010-02-06,2.783,3.241,3.696,4.258,5.053,5.502,6.776,7.663,5.661
2010-02-07,2.783,3.205,3.685,4.229,4.926,5.342,6.357,7.618,5.654
2010-02-08,2.692,3.028,3.727,4.251,4.947,5.4,6.449,7.583,5.631
2010-02-09,2.58,2.944,3.816,4.266,5.099,5.535,6.982,7.512,5.591
2010-02-10,2.625,3.081,3.84,4.305,5.172,5.586,7.113,7.452,5.565
2010-02-11,2.745,3.284,3.809,4.322,5.115,5.537,7.026,7.431,5.537
2010-02-12,2.705,3.144,3.789,4.352,5.118,5.569,7.044,7.468,5.538
2010-02-13,2.682,3.147,3.798,4.376,5.156,5.604,7.114,7.474,5.545
2010-02-14,2.801,3.361,3.759,4.384,5.139,5.574,7.082,7.445,5.559
2010-02-15,2.809,3.246,3.692,4.396,5.137,5.586,7.099,7.453,5.567
2010-02-16,2.76,3.254,3.661,4.406,5.183,5.622,7.146,7.428,5.56
2010-02-17,2.71,3.255,3.625,4.413,5.205,5.638,7.148,7.399,5.574
2010-02-18,2.6,3.073,3.635,4.43,5.266,5.717,7.174,7.361,5.571
2010-02-19,2.608,3.251,3.731,4.466,5.315,5.778,7.187,7.304,5.574
2010-02-20,2.608,3.207,3.66,4.464,5.218,5.725,7.123,7.274,5.568
2010-02-21,2.515,3.02,3.638,4.518,5.281,5.827,7.159,7.208,5.533
2010-02-22,2.559,3.041,3.658,4.539,5.395,5.94,7.22,7.2,5.517
2010-02-23,2.58,3.004,3.625,4.551,5.409,6.01,7.23,7.229,5.512
2010-02-24,2.6,2.962,3.617,4.549,5.433,6.09,7.25,7.307,5.517
2010-02-25,2.626,2.984,3.585,4.529,5.398,6.107,7.258,7.371,5.507
2010-02-26,2.633,2.983,3.536,4.5,5.363,6.116,7.275,7.396,5.486
2010-02-27,2.594,2.924,3.459,4.453,5.325,6.11,7.278,7.399,5.466
2010-02-28,2.501,2.81,3.393,4.392,5.353,6.134,7.313,7.362,5.424
2010-03-01,2.511,2.886,3.334,4.375,5.456,6.194,7.371,7.312,5.388
2010-03-02,2.52,2.939,3.306,4.388,5.462,6.22,7.341,7.26,5.356
2010-03-03,2.5,2.955,3.318,4.425,5.476,6.23,7.302,7.206,5.32
2010-03-04,2.532,3.013,3.285,4.439,5.433,6.169,7.248,7.189,5.305
2010-03-05,2.452,2.923,3.322,4.469,5.382,6.099,7.227,7.211,5.335
2010-03-06,2.372,2.816,3.325,4.429,5.372,5.999,7.183,7.209,5.369
2010-03-07,2.268,2.763,3.366,4.387,5.252,5.912,7.095,7.125,5.384
2010-03-08,2.14,2.623,3.359,4.338,5.181,5.819,6.953,7.012,5.389
2010-03-09,2.145,2.55,3.256,4.226,5.09,5.667,6.831,6.881,5.335
2010-03-10,2.142,2.469,3.207,4.151,4.953,5.516,6.657,6.756,5.288
2010-03-11,2.115,2.381,3.147,4.04,4.809,5.34,6.373,6.609,5.241
2010-03-12,2.049,2.273,3.061,3.911,4.667,5.165,6.085,6.448,5.208
2010-03-13,1.999,2.184,2.945,3.776,4.526,4.981,5.801,6.278,5.188
2010-03-14,1.913,2.071,2.833,3.638,4.39,4.8,5.549,6.141,5.173
2010-03-15,1.84,2.027,2.675,3.467,4.279,4.63,5.323,6.008,5.156
2010-03-16,1.749,1.969,2.553,3.341,4.155,4.513,5.136,5.928,5.161
2010-03-17,1.683,1.959,2.43,3.21,4.072,4.383,4.972,5.847,5.152
2010-03-18,1.603,1.923,2.373,3.159,4.025,4.326,4.876,5.809,5.159
2010-03-19,1.552,1.91,2.327,3.126,4.008,4.32,4.862,5.796,5.153
2010-03-20,1.51,1.849,2.312,3.129,3.973,4.293,4.814,5.785,5.172
2010-03-21,1.475,1.827,2.289,3.092,3.945,4.285,4.801,5.779,5.185
2010-03-22,1.459,1.826,2.27,3.061,3.926,4.255,4.75,5.761,5.208
2010-03-23,1.416,1.77,2.248,3.031,3.874,4.248,4.745,5.771,5.239
2010-03-24,1.374,1.681,2.256,3.025,3.875,4.262,4.796,5.806,5.266
2010-03-25,1.368,1.733,2.324,3.028,3.963,4.23,5.067,5.873,5.28
2010-03-26,1.499,2.039,2.374,3.019,3.924,4.191,5.078,5.858,5.25
2010-03-27,1.518,2.097,2.336,3.073,3.871,4.189,4.959,5.886,5.263
2010-03-28,1.632,2.316,2.369,3.127,3.883,4.107,4.803,5.871,5.263
2010-03-29,1.646,2.222,2.512,3.207,3.838,4.085,4.691,5.836,5.294
2010-03-30,1.633,2.159,2.455,3.167,3.82,4.1,4.743,5.814,5.29
2010-03-31,1.639,2.142,2.338,3.073,3.776,4.051,4.738,5.814,5.288
2010-04-01,1.606,2.059,2.33,3.059,3.738,4.055,4.809,5.867,5.289
2010-04-02,1.609,2.085,2.292,3.017,3.728,4.07,4.892,5.906,5.274
2010-04-03,1.62,2.108,2.254,2.995,3.714,4.043,4.85,5.932,5.275
2010-04-04,1.65,2.153,2.233,3.001,3.725,4.019,4.804,5.956,5.274
2010-04-05,1.657,2.11,2.264,3.053,3.768,4.054,4.843,5.989,5.275
2010-04-06,1.715,2.161,2.259,3.052,3.788,4.05,4.838,5.996,5.267
2010-04-07,1.723,2.122,2.275,3.072,3.785,4.058,4.809,5.995,5.267
2010-04-08,1.729,2.102,2.301,3.077,3.786,4.063,4.788,5.979,5.259
2010-04-09,1.717,2.034,2.282,3.066,3.783,4.087,4.849,5.972,5.245
2010-04-10,1.683,1.98,2.283,3.052,3.767,4.095,4.885,5.983,5.232
2010-04-11,1.719,2.026,2.221,2.955,3.723,4.069,4.902,5.972,5.201
2010-04-12,1.709,2.06,2.199,2.927,3.682,4.047,4.84,5.969,5.173
2010-04-13,1.714,2.071,2.172,2.942,3.66,4.035,4.795,5.977,5.136
2010-04-14,1.713,2.066,2.177,2.985,3.668,4.037,4.754,5.982,5.112
2010-04-15,1.71,2.048,2.242,3.039,3.73,4.089,4.795,5.999,5.109
2010-04-16,1.734,2.041,2.216,3.02,3.771,4.131,4.901,6.062,5.117
