"Date","6 m","8 m","10 m","11 m","16 m","22 m"
2014-12-16,5.375,5.05,5.044,5.441,6.394,7.256
2014-12-17,5.421,5.081,5.171,5.521,6.44,7.196
2014-12-18,5.478,5.083,5.188,5.544,6.383,7.086
2014-12-19,5.42,5.048,5.126,5.503,6.24,7.099
2014-12-20,5.089,4.828,4.97,5.323,6.219,7.21
2014-12-21,4.979,4.74,5.009,5.448,6.548,7.241
2014-12-22,5.018,4.79,5.201,5.626,6.651,7.27
2014-12-23,5.054,4.86,5.315,5.755,6.744,7.34
2014-12-24,5.148,4.895,5.367,5.813,6.783,7.35
2014-12-25,5.54,4.956,5.297,5.66,6.476,6.752
2014-12-26,5.541,4.959,5.192,5.354,5.876,5.976
2014-12-27,4.99,4.768,5.003,5.036,5.348,5.794
2014-12-28,4.775,4.614,4.844,4.845,5.137,5.745
2014-12-29,4.618,4.461,4.683,4.699,5.006,5.754
2014-12-30,4.065,3.875,4.263,4.296,4.625,5.26
2014-12-31,3.24,2.939,3.703,3.699,4.089,4.574
2015-01-01,2.64,2.314,3.322,3.304,3.634,4.155
2015-01-02,2.342,2.268,3.138,3.089,3.224,3.842
2015-01-03,2.158,1.993,2.797,2.815,2.816,3.219
2015-01-04,2.097,1.628,2.474,2.537,2.709,3.095
2015-01-05,2.167,1.808,2.437,2.471,2.625,3.158
2015-01-06,1.695,1.546,2.122,2.22,2.23,2.452
2015-01-07,1.327,0.957,1.723,1.802,1.892,2.157
2015-01-08,1.101,0.647,1.515,1.568,1.761,2.535
2015-01-09,0.533,0.069,1.084,1.08,1.263,1.995
2015-01-10,0.357,0.226,1.017,0.93,0.793,1.439
2015-01-11,0.15,0.12,0.761,0.733,0.552,1.165
2015-01-12,0.227,0.084,0.63,0.604,0.44,0.942
2015-01-13,0.371,0.139,0.583,0.552,0.444,1.094
2015-01-14,0.465,-0.037,0.395,0.373,0.536,1.714
2015-01-15,0.577,-0.006,0.384,0.401,0.774,1.953
2015-01-16,0.634,0.046,0.318,0.442,1.02,2.009
2015-01-17,0.264,-0.234,0.107,0.172,0.462,1.214
2015-01-18,-0.217,-0.766,-0.134,-0.194,0.005,0.616
2015-01-19,0.108,-0.584,-0.093,-0.15,0.002,0.713
2015-01-20,0.578,-0.28,-0.035,-0.048,0.133,0.853
2015-01-21,0.14,-0.308,-0.064,-0.076,-0.076,0.425
2015-01-22,-0.142,-0.458,-0.181,-0.18,0.004,0.831
2015-01-23,-0.36,-0.697,-0.477,-0.336,0.335,1.373
2015-01-24,-0.334,-0.797,-0.528,-0.469,0.075,1.178
2015-01-25,-0.234,-0.746,-0.463,-0.451,-0.121,0.856
2015-01-26,-0.42,-0.857,-0.529,-0.519,-0.402,0.193
2015-01-27,-0.598,-1.063,-0.837,-0.721,-0.458,0.313
2015-01-28,-0.449,-0.857,-0.981,-0.679,-0.121,0.631
2015-01-29,-0.469,-0.85,-0.924,-0.636,-0.015,0.888
2015-01-30,-0.468,-0.832,-0.811,-0.567,0.231,1.187
2015-01-31,-0.366,-0.776,-0.757,-0.477,0.382,1.23
2015-02-01,-0.501,-0.893,-0.87,-0.592,0.237,1.212
2015-02-02,-0.876,-1.203,-1.03,-1.003,-0.566,0.015
2015-02-03,-0.955,-1.259,-1.095,-1.066,-0.696,-0.061
2015-02-04,-1.006,-1.277,-1.155,-1.159,-0.935,-0.423
2015-02-05,-1.084,-1.32,-1.221,-1.193,-1.04,-0.484
2015-02-06,-1.169,-1.346,-1.298,-1.286,-1.205,-0.579
2015-02-07,-1.125,-1.337,-1.305,-1.327,-1.273,-0.777
2015-02-08,-1.041,-1.312,-1.321,-1.334,-1.318,-0.798
2015-02-09,-1.183,-1.348,-1.362,-1.347,-1.162,-0.199
2015-02-10,-1.291,-1.379,-1.386,-1.195,-0.359,0.456
2015-02-11,-1.299,-1.37,-1.348,-0.978,0.101,0.667
2015-02-12,-1.296,-1.342,-1.228,-0.696,0.426,0.539
2015-02-13,-1.249,-1.299,-0.999,-0.506,0.445,0.509
2015-02-14,-1.208,-1.283,-1.058,-0.521,0.529,0.583
2015-02-15,-1.157,-1.244,-1.055,-0.515,0.479,0.573
2015-02-16,-1.172,-1.238,-1.096,-0.609,0.281,0.43
2015-02-17,-1.109,-1.211,-1.154,-0.811,-0.226,-0.263
2015-02-18,-1.027,-1.149,-1.125,-0.881,-0.458,-0.491
2015-02-19,-1.02,-1.119,-1.071,-0.914,-0.549,-0.527
2015-02-20,-1.116,-1.184,-1.107,-0.97,-0.611,-0.382
2015-02-21,-1.241,-1.241,-1.226,-1.05,-0.795,-0.619
2015-02-22,-1.205,-1.232,-1.226,-1.081,-0.844,-0.497
2015-02-23,-1.172,-1.224,-1.217,-1.077,-0.837,-0.428
2015-02-24,-1.144,-1.211,-1.206,-1.067,-0.825,-0.414
2015-02-25,-1.126,-1.202,-1.196,-1.058,-0.808,-0.429
2015-02-26,-1.105,-1.19,-1.184,-1.047,-0.803,-0.453
2015-02-27,-1.096,-1.178,-1.163,-1.034,-0.793,-0.441
2015-02-28,-1.078,-1.157,-1.136,-1.014,-0.774,-0.406
2015-03-01,-1.06,-1.137,-1.109,-0.997,-0.757,-0.365
2015-03-02,-1.047,-1.125,-1.092,-0.987,-0.741,-0.324
2015-03-03,-1.05,-1.126,-1.09,-0.993,-0.756,-0.355
2015-03-04,-1.061,-1.13,-1.088,-0.996,-0.777,-0.423
2015-03-05,-1.069,-1.135,-1.089,-1.002,-0.807,-0.48
2015-03-06,-1.075,-1.133,-1.081,-1.003,-0.816,-0.489
2015-03-07,-1.072,-1.121,-1.067,-0.997,-0.815,-0.496
2015-03-08,-1.067,-1.108,-1.055,-0.992,-0.838,-0.523
2015-03-09,-1.062,-1.095,-1.039,-0.983,-0.85,-0.518
2015-03-10,-1.055,-1.08,-1.021,-0.978,-0.851,-0.491
2015-03-11,-1.05,-1.069,-1.009,-0.973,-0.844,-0.443
2015-03-12,-1.045,-1.069,-1.01,-0.973,-0.848,-0.438
2015-03-13,-1.047,-1.073,-1.025,-0.975,-0.835,-0.412
2015-03-14,-1.043,-1.072,-1.039,-0.98,-0.85,-0.388
2015-03-15,-1.026,-1.069,-1.047,-0.985,-0.826,-0.368
2015-03-16,-1.032,-1.066,-1.054,-0.985,-0.768,-0.264
2015-03-17,-1.066,-1.079,-1.066,-0.955,-0.59,-0.02
2015-03-18,-1.034,-1.046,-1.064,-0.934,-0.477,0.093
2015-03-19,-1.082,-1.078,-1.084,-0.968,-0.488,0.078
2015-03-20,-1.101,-1.116,-1.093,-0.994,-0.573,-0.135
2015-03-21,-1.095,-1.117,-1.08,-1.016,-0.74,-0.342
2015-03-22,-1.082,-1.096,-1.059,-1.029,-0.802,-0.294
2015-03-23,-1.072,-1.085,-1.059,-1.065,-0.995,-0.674
2015-03-24,-1.067,-1.093,-1.073,-1.085,-1.071,-0.883
2015-03-25,-1.061,-1.096,-1.081,-1.102,-1.108,-0.884
2015-03-26,-1.055,-1.1,-1.091,-1.112,-1.104,-0.856
2015-03-27,-1.042,-1.101,-1.1,-1.121,-1.122,-0.862
2015-03-28,-1.033,-1.1,-1.105,-1.125,-1.093,-0.723
