"Date","8 m","10 m","13 m","16 m","18 m","25 m","34 m"
2010-09-07,19.841,20.104,17.948,17.31,15.313,10.983,9.141
2010-09-08,19.661,19.809,18.006,17.304,15.54,11.13,9.991
2010-09-09,19.641,19.733,18.243,17.394,15.842,11.318,10.509
2010-09-10,19.774,19.756,18.519,17.527,16.076,11.348,10.692
2010-09-11,19.637,19.515,18.445,17.428,16.121,11.308,10.626
2010-09-12,18.989,18.573,17.817,16.435,15.195,11.427,10.256
2010-09-13,18.694,17.971,16.758,15.877,14.227,11.254,10.114
2010-09-14,18.638,17.721,16.38,16.257,14.414,11.006,10.088
2010-09-15,18.588,17.745,16.519,16.494,14.776,10.952,9.948
2010-09-16,18.384,17.734,16.493,16.441,14.858,10.871,9.764
2010-09-17,18.075,17.69,16.279,15.897,14.756,10.756,9.466
2010-09-18,17.808,17.8,16.432,14.8,14.084,10.61,9.296
2010-09-19,17.834,17.897,16.302,13.337,12.583,10.508,9.211
2010-09-20,17.87,17.642,15.986,14.03,12.609,10.692,9.362
2010-09-21,17.271,16.572,14.958,14.327,12.575,10.622,9.275
2010-09-22,16.562,16.359,14.366,14.192,12.715,10.521,9.09
2010-09-23,16.25,16.583,14.691,15.075,13.469,10.503,9.086
2010-09-24,16.018,16.504,14.877,13.222,12.534,10.249,8.958
2010-09-25,15.885,16.238,14.695,12.709,11.938,10.488,9.201
2010-09-26,15.962,16.125,14.675,13.383,12.27,10.484,9.801
2010-09-27,15.889,15.963,14.841,13.806,12.479,10.696,10.016
2010-09-28,15.747,16.03,14.782,14.149,12.794,10.596,10.38
2010-09-29,15.816,16.077,14.958,14.554,13.314,10.812,10.642
2010-09-30,16.002,16.071,15.139,14.945,13.652,11.402,10.814
2010-10-01,16.186,16.183,15.339,15.176,13.833,11.68,11.209
2010-10-02,16.377,16.357,15.53,15.494,14.222,12.594,12.633
2010-10-03,16.178,16.353,15.547,15.737,14.642,13.65,13.302
2010-10-04,16.059,16.15,15.584,15.674,14.908,13.699,12.946
2010-10-05,15.915,15.947,15.537,15.513,15.049,13.762,12.934
2010-10-06,15.791,15.784,15.473,15.523,15.202,13.693,12.852
2010-10-07,15.388,15.652,15.328,15.44,15.296,13.554,12.796
2010-10-08,14.919,15.132,15.031,15.14,15.223,13.602,13.355
2010-10-09,14.269,14.529,14.648,14.766,14.935,13.456,12.562
2010-10-10,13.5,13.676,14.159,14.233,14.412,12.666,11.399
2010-10-11,12.983,13.062,13.804,13.856,14.244,12.403,11.183
2010-10-12,12.801,12.871,13.707,13.759,14.2,12.218,11.196
2010-10-13,12.744,12.988,13.706,13.822,13.907,12.38,11.349
2010-10-14,12.545,13.191,13.773,13.941,13.747,12.653,11.562
2010-10-15,12.536,13.163,13.508,13.959,13.786,12.743,11.752
2010-10-16,12.488,12.956,13.198,13.957,13.88,12.96,12.228
2010-10-17,12.482,13.249,13.332,13.986,13.963,13.119,12.496
2010-10-18,12.126,12.997,13.27,13.737,13.966,13.08,12.389
2010-10-19,11.692,11.947,12.988,13.151,13.458,12.951,12.364
2010-10-20,11.491,11.644,12.785,12.711,13.622,12.768,12.301
2010-10-21,11.506,11.718,12.653,12.945,13.551,12.761,12.337
2010-10-22,11.497,11.806,12.563,13.038,13.342,12.883,12.477
2010-10-23,11.015,11.303,12.199,12.441,13,12.873,12.672
2010-10-24,10.601,10.716,11.693,12.006,11.903,12.783,12.531
2010-10-25,10.484,10.485,11.497,12.118,12.178,12.605,12.375
2010-10-26,10.552,10.665,11.521,12.345,12.263,12.531,12.361
2010-10-27,10.633,10.838,11.574,12.345,12.243,12.566,12.37
2010-10-28,10.727,10.893,11.66,12.266,12.165,12.659,12.421
2010-10-29,10.865,10.987,11.72,12.226,12.104,12.62,12.474
2010-10-30,10.775,11.059,11.697,12.189,12.08,12.586,12.49
2010-10-31,10.261,10.453,11.397,11.94,11.934,12.573,12.485
2010-11-01,9.983,10.362,11.181,11.839,11.861,12.592,12.471
2010-11-02,9.525,10.211,10.983,11.898,12.006,12.405,12.468
2010-11-03,9.134,10.386,10.904,11.929,12.141,12.333,12.453
2010-11-04,8.936,10.344,10.819,11.939,12.166,12.383,12.445
2010-11-05,9.057,9.691,10.314,11.726,11.962,12.488,12.411
2010-11-06,9.572,9.504,10.149,11.304,11.182,12.293,12.156
2010-11-07,9.6,9.669,10.229,11.226,11.006,11.9,11.776
2010-11-08,9.576,9.712,10.229,11.198,10.974,11.694,11.685
2010-11-09,9.587,9.796,10.297,11.179,11.075,11.599,11.623
2010-11-10,9.287,9.748,10.291,10.951,11.197,11.584,11.639
2010-11-11,8.753,9.046,10.286,10.604,10.746,11.267,11.572
2010-11-12,8.476,8.921,10.204,10.467,10.58,11.111,11.396
2010-11-13,8.525,9.463,10.203,10.475,10.673,11.067,11.355
2010-11-14,8.603,9.934,10.164,10.432,10.771,11.066,11.311
2010-11-15,8.565,10.184,10.005,10.309,10.863,11.104,11.154
2010-11-16,8.518,10.13,9.895,10.386,10.925,11.081,11.134
2010-11-17,8.566,10.041,9.892,10.404,10.955,11.044,11.143
2010-11-18,8.629,9.382,9.713,10.296,10.878,11.013,11.095
2010-11-19,8.346,8.799,9.649,10.006,10.337,10.708,10.954
2010-11-20,7.728,8.109,9.107,9.613,9.555,10.565,11.004
2010-11-21,7.138,7.242,8.612,9.155,8.863,10.549,10.993
2010-11-22,6.718,6.492,8.061,8.97,8.77,10.524,10.939
2010-11-23,6.602,6.506,7.921,9.586,9.237,10.317,10.896
2010-11-24,6.627,6.765,7.974,9.804,9.432,10.266,10.874
2010-11-25,6.397,6.365,7.896,9.082,9.842,10.278,10.807
2010-11-26,6.313,6.012,7.811,9.112,9.927,10.165,10.726
2010-11-27,6.209,6.045,7.827,9.301,9.887,10.141,10.612
2010-11-28,5.989,5.984,7.831,9.088,9.849,10.14,10.485
2010-11-29,5.759,5.729,7.813,8.443,9.758,10.119,10.257
2010-11-30,5.632,5.636,7.569,8.91,9.903,9.948,9.711
2010-12-01,5.536,5.921,7.353,9.403,9.961,9.705,9.298
2010-12-02,5.587,6.137,7.03,9.339,9.798,9.476,9.073
2010-12-03,5.728,6.393,7.071,9.174,9.686,9.36,9.019
2010-12-04,5.842,6.602,7.149,9.017,9.635,9.285,8.992
2010-12-05,5.922,6.766,7.294,8.906,9.556,9.251,8.962
2010-12-06,5.997,6.835,7.373,8.799,9.441,9.209,8.929
2010-12-07,5.897,6.377,7.34,8.384,9.175,9.298,8.83
2010-12-08,5.801,6.046,7.312,8.031,8.77,9.207,8.617
2010-12-09,5.429,5.653,7.074,7.639,8.118,8.778,8.42
2010-12-10,4.845,5.17,6.568,7.142,7.4,8.307,8.376
2010-12-11,4.435,4.771,6.227,6.905,7.42,8.225,8.335
2010-12-12,4.246,4.601,6.099,6.706,7.183,8.214,8.195
2010-12-13,4.329,4.752,5.956,6.724,6.78,8.057,7.976
2010-12-14,4.868,4.979,5.845,6.925,6.402,7.73,7.638
2010-12-15,5.068,5.127,5.866,7.03,6.385,7.739,7.549
2010-12-16,5.031,5.296,5.948,7.085,6.606,7.757,7.563
2010-12-17,4.817,5.342,6.027,7.084,6.809,7.762,7.576
2010-12-18,4.521,5.343,6.1,7.075,7.062,7.765,7.598
2010-12-19,4.082,4.984,6.167,7.004,7.225,7.716,7.596
2010-12-20,3.912,4.827,6.06,7.097,7.272,7.66,7.62
2010-12-21,3.922,4.343,5.613,6.663,6.926,7.347,7.582
2010-12-22,4.088,3.892,5.933,6.481,6.672,6.805,7.269
2010-12-23,4.121,3.87,5.722,6.343,6.463,6.758,6.983
2010-12-24,4.159,3.887,5.548,6.191,6.243,6.799,7.031
2010-12-25,4.079,3.568,5.306,5.998,5.985,6.841,7.018
2010-12-26,3.867,3.495,5.164,5.897,5.962,6.868,6.973
2010-12-27,3.76,3.826,5.019,6.049,6.069,6.842,6.91
2010-12-28,3.647,3.956,4.906,5.978,6.071,6.766,6.859
2010-12-29,3.284,3.195,4.503,5.429,5.271,6.421,6.761
2010-12-30,3.031,2.64,4.152,5.132,4.847,6.236,6.435
2010-12-31,2.898,2.476,4.105,4.972,4.56,6.186,6.285
2011-01-01,2.925,2.559,4.206,4.92,4.656,6.273,6.397
2011-01-02,2.973,2.76,4.261,5.274,5.045,6.313,6.551
2011-01-03,3.015,2.996,4.259,5.577,5.331,6.314,6.572
2011-01-04,2.839,2.867,4.278,5.233,5.359,6.274,6.564
2011-01-05,2.519,2.487,4.234,4.401,4.667,6.134,6.577
2011-01-06,2.173,2.239,4.059,4.1,4.245,6.096,6.581
2011-01-07,1.946,2.159,3.85,4.159,4.189,5.985,6.427
2011-01-08,1.726,2.133,3.505,4.787,4.349,5.719,6.253
2011-01-09,1.573,2.096,3.211,4.974,4.544,5.573,6.155
2011-01-10,1.502,1.603,3.085,4.425,4.401,5.523,5.951
2011-01-11,1.478,1.172,3.075,4.147,3.812,5.474,5.643
2011-01-12,1.42,1.174,2.971,4.381,4.213,5.354,5.196
2011-01-13,1.297,1.406,2.798,4.647,4.374,5.177,5.118
2011-01-14,1.254,1.387,2.939,4.232,4.62,5.081,5.049
2011-01-15,1.183,1.507,3.101,4.297,4.709,5.054,5.027
2011-01-16,1.029,1.258,3.049,3.969,4.521,5.012,5.016
2011-01-17,0.733,0.856,2.877,3.407,3.606,4.694,4.961
2011-01-18,0.474,0.51,2.583,3.097,3.09,4.606,4.808
2011-01-19,0.418,0.57,2.452,3.054,3.073,4.591,4.705
2011-01-20,0.423,0.727,2.403,3.098,3.124,4.478,4.661
2011-01-21,0.401,0.787,2.345,3.302,3.323,4.45,4.574
2011-01-22,0.26,0.589,2.105,3.112,3.049,4.265,4.467
2011-01-23,-0.024,0.295,2.038,2.655,2.574,3.881,4.338
2011-01-24,-0.46,-0.357,1.548,2.16,1.839,3.612,4.228
2011-01-25,-0.822,-1.096,1.204,1.489,0.491,2.76,4.047
2011-01-26,-0.829,-1.094,1.094,1.324,0.413,2.75,3.769
2011-01-27,-0.823,-0.918,1.015,1.671,0.798,2.689,3.466
2011-01-28,-0.907,-0.979,0.843,1.747,1.199,2.738,3.383
2011-01-29,-0.858,-0.929,0.876,1.868,1.502,2.76,3.351
2011-01-30,-0.836,-0.715,0.895,2.153,1.76,2.801,3.309
2011-01-31,-0.923,-0.707,0.844,2.124,1.91,2.819,3.281
2011-02-01,-1.081,-1.187,0.756,1.447,1.789,2.809,3.244
2011-02-02,-1.165,-1.222,0.678,1.606,1.859,2.783,3.217
2011-02-03,-1.274,-0.991,0.36,2.14,2.072,2.732,3.139
2011-02-04,-1.348,-0.877,0.377,2.185,2.185,2.729,3.053
2011-02-05,-1.333,-1.233,0.601,1.76,2.008,2.674,2.987
2011-02-06,-1.278,-1.22,0.731,1.483,1.713,2.712,2.931
2011-02-07,-1.232,-1.186,0.676,1.182,1.299,2.599,2.883
2011-02-08,-1.159,-1.071,0.604,1.203,1.344,2.646,2.834
2011-02-09,-1.25,-1.136,0.455,0.894,0.967,2.371,2.787
2011-02-10,-1.28,-1.215,0.527,0.439,0.205,1.92,2.686
2011-02-11,-1.299,-1.252,0.422,0.158,-0.005,2.049,2.575
2011-02-12,-1.306,-1.279,0.414,-0.031,-0.294,1.978,2.469
2011-02-13,-1.362,-1.289,0.341,-0.138,-0.5,1.835,2.379
2011-02-14,-1.344,-1.24,0.379,-0.216,-0.966,1.659,2.298
2011-02-15,-1.319,-1.154,0.358,-0.181,-0.764,1.762,2.114
2011-02-16,-1.406,-1.37,-0.149,-0.387,-0.932,1.594,1.901
2011-02-17,-1.394,-1.367,-0.087,-0.365,-0.926,1.571,1.876
2011-02-18,-1.313,-1.293,0.127,-0.053,-0.765,1.565,1.918
2011-02-19,-1.251,-1.193,0.155,0.385,-0.453,1.551,1.934
2011-02-20,-1.261,-1.269,0.165,0.266,0.16,1.638,1.933
2011-02-21,-1.232,-1.264,0.125,0.451,0.81,1.749,1.955
2011-02-22,-1.301,-1.162,0.036,0.732,1.062,1.791,1.971
2011-02-23,-1.386,-1.063,-0.098,0.228,1.241,1.822,1.883
2011-02-24,-1.362,-0.696,-0.017,0.399,1.406,1.759,1.713
2011-02-25,-1.375,-0.721,0.081,0.674,1.288,1.768,1.685
2011-02-26,-1.4,-1.06,0.134,0.59,0.724,1.618,1.687
2011-02-27,-1.356,-1.262,0.16,0.392,-0.048,1.252,1.666
2011-02-28,-1.326,-1.111,0.1,0.512,0.103,1.42,1.68
2011-03-01,-1.407,-1.2,-0.098,0.496,0.039,1.267,1.661
2011-03-02,-1.401,-1.164,0.007,0.434,-0.098,1.091,1.627
2011-03-03,-1.403,-1.194,0.102,0.385,-0.219,1.087,1.581
2011-03-04,-1.375,-1.221,-0.049,0.086,-0.475,1.01,1.53
2011-03-05,-1.306,-1.128,-0.092,0.193,-0.221,1.167,1.487
2011-03-06,-1.36,-1.24,0.04,0.241,-0.267,1.066,1.447
2011-03-07,-1.262,-1.088,0.232,0.432,-0.347,0.972,1.231
2011-03-08,-1.152,-0.923,0.21,0.494,-0.247,0.965,1.078
2011-03-09,-1.082,-0.731,0.261,0.53,0.058,0.961,1.105
2011-03-10,-1.106,-0.505,0.216,0.749,0.378,0.989,1.16
2011-03-11,-1.154,-0.628,-0.111,0.778,0.468,0.948,1.149
2011-03-12,-0.763,-0.574,-0.216,0.853,0.439,0.816,1.098
2011-03-13,-0.271,-0.443,-0.078,1.047,0.464,0.781,1.074
2011-03-14,-0.049,-0.242,0.237,1.121,0.525,0.842,1.067
2011-03-15,-0.133,-0.042,0.471,1.11,0.63,0.906,1.064
2011-03-16,-0.073,0.112,0.519,1.127,0.69,0.939,1.056
2011-03-17,0.26,0.204,0.577,1.144,0.713,0.965,1.056
2011-03-18,0.627,0.413,0.767,1.177,0.748,0.997,1.061
2011-03-19,0.835,0.639,0.905,1.231,0.746,1.011,1.072
2011-03-20,0.736,0.79,1.024,1.321,0.913,1.046,1.116
2011-03-21,0.794,0.969,1.187,1.349,1.047,1.09,1.165
2011-03-22,0.952,1.062,1.168,1.329,1.099,1.125,1.185
2011-03-23,1.041,1.088,1.143,1.317,1.146,1.157,1.196
2011-03-24,1.237,1.235,1.272,1.379,1.223,1.198,1.216
2011-03-25,1.218,1.332,1.335,1.425,1.271,1.223,1.252
2011-03-26,1.166,1.459,1.423,1.485,1.341,1.254,1.291
2011-03-27,0.992,1.113,1.255,1.278,1.216,1.272,1.324
2011-03-28,0.943,0.984,1.216,1.099,1.113,1.275,1.456
2011-03-29,1.079,1.057,1.314,1.14,1.135,1.365,1.684
2011-03-30,1.349,1.273,1.494,1.333,1.288,1.513,1.838
2011-03-31,1.638,1.529,1.666,1.531,1.461,1.616,1.896
2011-04-01,1.896,1.718,1.815,1.641,1.568,1.693,1.927
2011-04-02,2.096,1.877,1.929,1.683,1.612,1.74,1.931
2011-04-03,2.307,2.087,2.041,1.817,1.674,1.761,1.933
2011-04-04,2.537,2.331,2.205,1.945,1.792,1.826,1.965
2011-04-05,2.844,2.583,2.376,1.99,1.892,1.866,1.978
2011-04-06,3.228,2.951,2.525,2.228,2.08,1.945,1.97
2011-04-07,3.353,3.185,2.665,2.487,2.328,2.152,2.01
2011-04-08,3.4,3.338,2.792,2.626,2.46,2.127,2.044
2011-04-09,3.565,3.515,2.979,2.685,2.558,2.166,2.082
2011-04-10,3.722,3.691,3.086,2.774,2.684,2.224,2.115
2011-04-11,3.918,3.772,3.218,2.868,2.799,2.278,2.151
2011-04-12,4.137,3.929,3.358,3.012,3.051,2.433,2.284
2011-04-13,4.355,4.179,3.543,3.224,3.287,2.743,2.386
2011-04-14,4.454,4.299,3.723,3.327,3.51,2.786,2.434
2011-04-15,4.524,4.384,3.829,3.442,3.562,2.897,2.516
2011-04-16,4.557,4.491,3.927,3.401,3.513,2.948,2.575
2011-04-17,4.509,4.48,3.965,3.391,3.654,2.987,2.637
2011-04-18,4.523,4.424,4.005,3.504,3.81,3.092,2.808
2011-04-19,4.714,4.647,4.104,3.689,3.9,3.251,3.011
2011-04-20,4.899,4.743,4.216,3.807,3.936,3.368,3.06
2011-04-21,5.068,4.891,4.371,3.843,3.924,3.426,3.117
2011-04-22,5.197,4.988,4.391,3.924,3.897,3.503,3.188
2011-04-23,5.389,5.168,4.53,3.933,3.942,3.534,3.253
2011-04-24,5.391,5.27,4.635,4.047,4.108,3.575,3.322
2011-04-25,5.672,5.419,4.817,4.281,4.274,3.634,3.395
2011-04-26,5.935,5.655,5.049,4.371,4.341,3.703,3.454
2011-04-27,6.079,5.739,5.144,4.366,4.286,3.76,3.508
2011-04-28,6.229,5.816,5.243,4.354,4.246,3.797,3.552
2011-04-29,6.485,6.163,5.328,4.599,4.411,3.812,3.623
2011-04-30,6.756,6.381,5.498,4.937,4.633,3.87,3.682
2011-05-01,6.95,6.35,5.741,4.972,4.639,4.024,3.736
2011-05-02,7.022,6.131,5.933,4.756,4.426,4.111,3.851
2011-05-03,7.147,6.137,5.99,4.831,4.397,4.094,3.933
2011-05-04,7.335,6.325,5.97,4.982,4.494,4.138,3.979
2011-05-05,7.534,6.608,6.105,5.128,4.618,4.191,4.033
2011-05-06,7.675,6.884,6.338,5.298,4.753,4.244,4.085
2011-05-07,7.762,7.366,6.607,5.582,4.938,4.313,4.154
2011-05-08,7.803,7.673,6.815,5.867,5.107,4.379,4.218
2011-05-09,7.838,7.412,6.729,5.81,5.131,4.465,4.265
2011-05-10,7.727,6.709,6.612,5.655,4.989,4.541,4.332
2011-05-11,7.48,6.208,6.431,5.749,4.883,4.58,4.372
2011-05-12,7.379,6.011,6.248,5.804,4.953,4.692,4.324
2011-05-13,7.299,5.828,6.271,5.929,5.142,4.77,4.157
2011-05-14,7.224,5.997,6.432,5.988,5.274,4.736,4.095
2011-05-15,7.41,6.224,6.347,6.051,5.417,4.761,4.097
2011-05-16,7.524,6.329,6.303,6.106,5.534,4.79,4.109
2011-05-17,7.704,6.533,6.513,6.12,5.621,4.791,4.111
2011-05-18,7.992,6.799,6.705,6.221,5.74,4.835,4.134
2011-05-19,8.308,7.045,6.822,6.295,5.857,4.864,4.149
2011-05-20,8.612,7.256,6.909,6.378,5.963,4.926,4.177
2011-05-21,8.803,7.448,7.056,6.443,6.063,4.958,4.187
2011-05-22,8.639,7.397,7.324,6.169,5.926,4.815,4.172
2011-05-23,8.855,7.531,7.366,6.016,5.695,4.761,4.19
2011-05-24,9.112,8.039,7.386,6.364,5.863,4.921,4.253
2011-05-25,9.066,8.511,7.767,7.112,6.487,5.074,4.365
2011-05-26,9.235,8.693,7.943,7.232,6.726,5.042,4.406
2011-05-27,9.579,8.942,8.148,7.147,6.676,5.072,4.439
2011-05-28,9.752,9.071,8.223,7.127,6.694,5.075,4.472
2011-05-29,10.033,9.245,8.327,6.915,6.555,5.072,4.515
2011-05-30,10.374,9.58,8.411,7.352,6.777,5.154,4.555
2011-05-31,10.651,9.919,8.617,7.258,6.859,5.19,4.613
2011-06-01,10.95,10.068,8.906,6.466,6.326,5.182,4.702
2011-06-02,11.248,10.761,9.123,7.071,6.668,5.284,4.767
2011-06-03,11.557,11.042,9.361,7.99,7.186,5.383,4.828
2011-06-04,11.751,11.094,9.578,7.128,6.713,5.448,4.901
2011-06-05,12.033,10.815,9.578,6.975,6.232,5.491,4.962
2011-06-06,12.162,9.895,9.242,7.2,6.233,5.525,5.017
2011-06-07,11.856,8.804,8.804,7.401,6.39,5.552,5.065
2011-06-08,11.626,8.316,8.54,7.626,6.618,5.6,5.11
2011-06-09,12.136,8.658,8.691,7.867,6.873,5.672,5.146
2011-06-10,12.735,9.352,9.134,8.053,7.076,5.75,5.181
2011-06-11,12.484,9.677,9.421,7.714,6.987,5.759,5.228
2011-06-12,12.524,9.764,9.216,7.541,6.835,5.766,5.271
2011-06-13,12.514,9.704,9.329,7.474,6.803,5.779,5.299
2011-06-14,12.133,9.449,9.308,7.446,6.68,5.787,5.329
2011-06-15,11.313,8.701,8.887,7.27,6.314,5.755,5.368
2011-06-16,10.897,8.119,8.42,7.501,6.262,5.762,5.415
2011-06-17,11.203,8.314,8.547,7.872,6.587,5.829,5.462
2011-06-18,11.961,9.024,8.937,8.043,6.897,5.91,5.509
2011-06-19,13.021,10.087,9.494,8.415,7.251,6.006,5.554
2011-06-20,13.167,10.996,10.079,8.125,7.3,6.112,5.614
2011-06-21,13.273,11.584,10.314,7.497,6.822,6.116,5.687
2011-06-22,13.449,11.429,10.128,7.31,6.546,6.095,5.751
2011-06-23,13.577,10.763,9.817,7.39,6.476,6.086,5.767
2011-06-24,13.507,10.346,9.996,7.593,6.565,6.104,5.763
2011-06-25,13.256,10.111,10.299,7.924,6.679,6.129,5.764
2011-06-26,13.441,10.045,10.296,9.23,7.101,6.095,5.786
2011-06-27,13.571,10.489,10.522,9.849,7.739,6.178,5.773
2011-06-28,13.721,11.305,10.779,9.338,7.734,6.29,5.762
2011-06-29,14.106,12.129,11.007,8.538,7.525,6.348,5.777
2011-06-30,14.52,12.607,11.188,8.317,7.354,6.359,5.833
2011-07-01,14.854,12.911,11.205,8.504,7.508,6.427,5.892
2011-07-02,15.137,13.232,11.339,8.455,7.578,6.498,5.956
2011-07-03,15.605,13.664,11.568,8.585,7.672,6.561,6.022
2011-07-04,15.954,14.436,12.038,9.004,8.067,6.676,6.087
2011-07-05,16.267,15.305,12.58,9.295,8.386,6.834,6.163
2011-07-06,16.523,15.814,12.959,9.319,8.355,6.971,6.25
2011-07-07,16.736,16.227,13.261,9.829,8.722,7.061,6.437
2011-07-08,16.885,16.457,13.562,10.117,9.131,7.327,6.637
2011-07-09,17.123,16.495,13.857,10.228,9.104,7.57,6.844
2011-07-10,17.193,16.083,13.769,10.682,9.446,7.634,7.083
2011-07-11,17.303,16.001,13.798,11.159,9.846,7.754,7.253
2011-07-12,17.342,16.657,14.227,11.671,10.302,7.887,7.479
2011-07-13,17.37,17.091,14.545,12.247,10.79,8.205,7.667
2011-07-14,17.541,16.824,14.843,11.737,10.549,8.596,7.724
2011-07-15,17.378,14.529,13.654,11.963,10.32,8.548,7.741
2011-07-16,16.665,12.677,12.405,12.436,10.477,8.352,7.719
2011-07-17,16.596,12.6,12.328,12.826,10.834,8.296,7.697
2011-07-18,17.165,13.873,12.917,13.445,11.229,8.351,7.692
2011-07-19,17.51,15.46,13.748,12.947,11.456,8.418,7.698
2011-07-20,17.725,16.174,14.301,10.887,10.672,8.502,7.71
2011-07-21,17.933,16.672,14.233,11.314,10.355,8.505,7.727
2011-07-22,18.016,17.277,14.523,12.927,11.234,8.483,7.829
2011-07-23,18.184,17.495,14.942,12.87,11.349,8.837,7.882
2011-07-24,18.344,17.562,15.239,13.107,11.488,8.936,8.063
2011-07-25,18.5,17.601,15.596,13.601,11.858,8.931,8.101
2011-07-26,18.679,17.725,15.953,13.944,12.114,8.98,8.123
2011-07-27,18.726,17.672,16.13,14.245,12.436,8.959,8.104
2011-07-28,18.866,17.371,16.047,14.455,12.701,8.936,8.078
2011-07-29,19.083,17.164,15.815,14.199,12.616,8.925,8.002
2011-07-30,19.179,17.465,15.933,14.283,12.782,8.969,7.955
2011-07-31,19.161,17.713,16.251,14.439,12.917,8.988,7.903
2011-08-01,19.439,18.036,16.306,13.911,12.462,8.978,7.85
2011-08-02,19.652,18.346,16.476,14.065,12.471,9.064,7.875
2011-08-03,19.761,18.447,16.713,14.418,12.794,9.175,7.913
2011-08-04,19.741,18.05,16.684,14.652,13.011,9.179,7.898
2011-08-05,19.555,17.334,16.262,14.513,12.687,9.031,7.809
2011-08-06,19.406,16.547,15.233,14.366,12.161,8.891,7.712
2011-08-07,19.478,16.396,14.913,14.505,12.389,8.861,7.621
2011-08-08,19.462,16.711,15.255,14.155,12.411,8.801,7.53
2011-08-09,19.211,16.862,15.453,13.539,11.542,8.621,7.459
2011-08-10,18.928,16.639,15.148,12.019,9.857,8.396,7.429
2011-08-11,18.841,16.175,14.884,12.659,9.817,8.462,7.555
2011-08-12,19.016,16.082,14.799,14.022,10.99,8.604,7.697
2011-08-13,19.203,16.601,15.235,14.194,11.518,8.736,7.805
2011-08-14,19.349,17.145,15.528,13.788,11.48,8.893,7.908
2011-08-15,19.409,17.576,15.835,13.887,11.761,9.091,8.042
2011-08-16,19.562,17.853,16.179,13.899,11.873,9.269,8.195
2011-08-17,19.628,17.84,16.094,14.598,12.573,9.352,8.369
2011-08-18,19.663,18.075,16.266,14.463,12.835,9.463,8.433
2011-08-19,19.794,18.789,16.625,14.728,13.115,9.594,8.502
2011-08-20,19.914,19.356,17.069,14.728,13.334,9.78,8.573
2011-08-21,20.023,19.713,17.352,14.446,13.1,9.949,8.658
2011-08-22,20.089,19.942,17.363,14.778,13.363,10.016,8.826
2011-08-23,20.005,19.884,17.52,15.762,14.15,10.186,9.06
2011-08-24,19.971,19.961,17.735,15.773,14.472,10.395,9.148
2011-08-25,19.983,20.09,17.814,15.896,14.697,10.492,9.266
2011-08-26,20.095,20.147,18.012,16.929,15.764,10.66,9.588
2011-08-27,20.25,20.262,18.36,17.415,16.378,11.107,9.735
2011-08-28,20.443,20.402,18.736,17.237,16.128,11.624,9.893
2011-08-29,20.501,20.515,19.013,17.511,16.571,11.516,10.81
2011-08-30,20.403,20.524,19.176,18.182,17.599,12.998,11.642
2011-08-31,20.537,20.577,19.507,18.313,17.842,13.302,11.362
2011-09-01,20.573,20.569,19.66,18.415,17.746,13.181,11.477
2011-09-02,20.562,20.44,19.832,18.382,17.685,12.844,11.469
2011-09-03,20.61,20.32,19.74,18.389,17.676,12.592,11.343
2011-09-04,20.534,20.289,19.271,18.452,17.789,12.345,11.119
2011-09-05,20.473,20.483,19.19,18.33,17.83,12.184,10.796
2011-09-06,20.394,20.593,19.117,18.379,17.87,12.035,10.44
2011-09-07,20,20.295,18.864,16.866,15.707,11.449,9.781
2011-09-08,19.756,20.019,17.902,15.644,13.946,11.201,9.531
2011-09-09,19.731,19.74,17.507,16.254,14.33,11.253,9.543
2011-09-10,19.612,19.23,17.214,15.724,13.878,10.942,9.323
2011-09-11,19.371,18.547,16.476,14.414,12.835,10.544,8.98
2011-09-12,19.015,18.725,16.354,15.03,13.057,10.566,8.984
2011-09-13,18.632,19.027,16.773,15.515,13.545,10.55,9.006
2011-09-14,18.517,19.14,16.957,14.554,13.399,10.462,8.988
2011-09-15,18.523,19.082,16.953,14.817,13.552,10.517,8.978
2011-09-16,18.35,18.788,16.674,14.834,13.093,10.543,8.994
2011-09-17,17.464,17.705,15.653,16.085,14.604,10.478,8.97
2011-09-18,17.025,17.268,15.461,13.118,13.006,10.216,8.91
2011-09-19,16.981,17.055,15.455,12.644,11.694,10.317,9.01
2011-09-20,16.836,16.504,15.318,13.327,11.932,10.507,9.181
2011-09-21,16.676,16.452,15.24,14.079,12.617,10.384,9.304
2011-09-22,16.708,16.639,15.462,14.281,12.851,10.37,9.337
2011-09-23,16.752,16.725,15.602,14.207,12.872,10.387,9.359
2011-09-24,16.866,16.687,15.609,14.16,12.911,10.398,9.373
2011-09-25,16.998,16.646,15.47,14.269,13.026,10.416,9.395
2011-09-26,17.128,16.686,15.368,14.267,13.136,10.392,9.41
2011-09-27,17.251,16.587,15.394,13.866,12.854,10.321,9.424
2011-09-28,17.199,16.12,15.15,13.464,12.206,10.287,9.457
2011-09-29,17.1,15.976,14.847,13.81,12.28,10.357,9.542
2011-09-30,16.902,16.38,15.286,14.355,12.818,10.434,9.669
2011-10-01,16.802,16.656,15.608,15.059,13.599,10.632,9.787
2011-10-02,16.733,16.602,15.692,14.929,13.477,10.895,9.841
2011-10-03,16.637,16.601,15.713,14.661,13.259,11.186,9.931
2011-10-04,16.721,16.535,15.701,15.061,13.578,11.002,10.013
2011-10-05,16.406,16.117,15.516,15.192,13.703,10.9,10.043
2011-10-06,15.026,15.419,14.32,15.098,13.38,10.76,9.945
